Cor A,Value,Error
415.0,2.93648e-13,0.000705619
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,1.95014e-13,0.000349521
854.442,2.19075e-09,0.000833683
857.701,4.6253e-09,0.000645925
860.96,2.87535e-09,0.000623947
864.219,2.38126e-09,0.000581594
867.478,2.05269e-09,0.000594016
870.737,1.74592e-09,0.00062921
873.996,1.46775e-09,0.000677859
877.255,1.22328e-09,0.000738485
880.514,1.01625e-09,0.000810172
883.773,8.47998e-10,0.000894611
887.032,7.17078e-10,0.00100262
890.291,6.31867e-10,0.00118379
893.55,2.60094e-10,0.00153784
896.809,1.34389e-15,0.00162247
900.068,1.18677e-15,0.00160501
903.327,1.05231e-15,0.00160734
906.586,9.38285e-16,0.00162455
909.845,8.36652e-16,0.00164184
913.104,7.48878e-16,0.00166771
916.363,6.71111e-16,0.00169487
919.622,5.676e-16,0.00180823
922.881,5.08176e-16,0.00186416
926.14,4.66547e-16,0.00188184
929.399,4.28738e-16,0.00190383
932.658,3.94397e-16,0.00193466
935.917,3.62783e-16,0.00196356
939.176,3.33793e-16,0.00199276
942.435,3.07506e-16,0.00202901
945.694,7.54461e-16,0.0020534
948.953,1.27088e-15,0.00211875
952.212,7.5137e-16,0.00234064
955.471,2.3587e-16,0.00262055
958.729,1.22912e-16,0.00284724
961.988,8.23884e-17,0.00306836
965.247,5.5101e-17,0.0032552
968.506,3.70325e-17,0.0034123
971.765,2.25024e-17,0.00353635
975.024,1.49813e-17,0.0036253
978.283,1.10805e-17,0.00370654
981.542,8.187430000000001e-18,0.00378625
984.801,6.044520000000001e-18,0.00386084
988.06,4.7853e-18,0.00393953
991.319,5.5157900000000006e-18,0.00401923
994.578,3.50017e-18,0.00410551
997.837,2.21865e-18,0.00418659
1001.096,1.1977100000000001e-18,0.00426642
1004.355,7.39855e-19,0.00432274
1007.614,5.39462e-19,0.00437452
1010.873,3.9471800000000003e-19,0.00443551
1014.132,3.5444200000000002e-19,0.00450867
1017.391,2.2447e-19,0.00458712
1020.65,1.4203700000000001e-19,0.00466258
1023.909,7.615729999999999e-21,0.00484093
1027.168,4.0169599999999997e-20,0.00477815
1030.427,4.00867e-20,0.00486792
1033.686,2.2520199999999998e-20,0.00495477
1036.945,3.9718e-21,0.00501417
1040.204,1.4851e-20,0.0050347
1043.463,7.15796e-21,0.00512278
1046.722,3.73174e-21,0.00520867
1049.981,1.0642e-21,0.00524754
1053.24,5.17769e-21,0.00527474
1056.499,3.66823e-21,0.00531316
1059.758,2.5266e-21,0.00535464
1063.017,1.61663e-21,0.00540388
1066.276,1.0337899999999999e-21,0.00545781
1069.535,6.61068e-22,0.00551321
1072.794,4.22382e-22,0.00556993
1076.053,2.46727e-22,0.00563467
1079.312,2.60441e-22,0.00566333
1082.571,1.49631e-22,0.00570323
