Cor A,Value,Error
415.0,4.23905e-07,0.000390492
831.629,6.43067e-07,0.0004758
834.888,6.40313e-07,0.000474077
838.147,6.3832e-07,0.000474564
841.406,6.36916e-07,0.000476513
844.665,6.35819e-07,0.000478423
847.924,6.35672e-07,0.000482468
851.183,5.79373e-07,0.000355586
854.442,4.52493e-07,0.000361966
857.701,3.44303e-07,0.000403055
860.96,2.88226e-07,0.000410113
864.219,2.424e-07,0.000414219
867.478,2.01494e-07,0.000441834
870.737,1.65918e-07,0.000479799
873.996,1.35824e-07,0.000525754
877.255,1.10734e-07,0.000578313
880.514,9.02687e-08,0.000638014
883.773,7.39861e-08,0.000707322
887.032,6.13683e-08,0.000792466
890.291,5.21699e-08,0.000911011
893.55,4.73478e-08,0.00102589
896.809,4.53652e-08,0.00100736
900.068,4.3531e-08,0.00100654
903.327,4.18399e-08,0.00101002
906.586,4.02438e-08,0.00101548
909.845,3.87445e-08,0.00102242
913.104,3.73131e-08,0.00103083
916.363,3.59427e-08,0.00104087
919.622,3.46355e-08,0.00104665
922.881,3.34104e-08,0.00104756
926.14,3.22466e-08,0.00105049
929.399,3.11244e-08,0.00105414
932.658,3.00234e-08,0.00105899
935.917,2.89502e-08,0.00106519
939.176,2.7909e-08,0.00107153
942.435,2.68943e-08,0.00107909
945.694,2.56151e-08,0.00107968
948.953,2.04506e-08,0.00106626
952.212,1.46577e-08,0.00107473
955.471,1.13051e-08,0.0010816
958.729,7.03809e-09,0.00109436
961.988,3.42354e-09,0.00114552
965.247,1.56954e-09,0.00123169
968.506,7.21654e-10,0.00137209
971.765,3.49129e-10,0.00158748
975.024,1.82202e-10,0.0018727
978.283,1.03179e-10,0.00219072
981.542,6.26243e-11,0.0025008
984.801,4.02081e-11,0.00277843
988.06,2.68404e-11,0.00301834
991.319,1.76196e-11,0.00323235
994.578,1.22312e-11,0.0033934
997.837,8.60812e-12,0.00352261
1001.096,6.037e-12,0.00363638
1004.355,4.1787e-12,0.00373754
1007.614,2.85965e-12,0.00383291
1010.873,1.94114e-12,0.00392406
1014.132,1.30956e-12,0.00401125
1017.391,8.80181e-13,0.00409162
1020.65,5.89995e-13,0.00416843
1023.909,4.40687e-13,0.00422919
1027.168,2.88541e-13,0.00431111
1030.427,1.84228e-13,0.00440311
1033.686,1.25853e-13,0.00449197
1036.945,8.63768e-14,0.00458058
1040.204,5.80464e-14,0.00467098
1043.463,4.23534e-14,0.00474079
1046.722,3.13661e-14,0.00481277
1049.981,2.27911e-14,0.00489408
1053.24,1.50256e-14,0.00498644
1056.499,1.07091e-14,0.0050614
1059.758,7.92565e-15,0.00511411
1063.017,5.77761e-15,0.00515914
1066.276,4.13185e-15,0.00520013
1069.535,2.91953e-15,0.00524286
1072.794,2.05538e-15,0.00528507
1076.053,1.44058e-15,0.00532687
1079.312,8.77334e-16,0.00536203
1082.571,4.59285e-16,0.00538964
