Cor A,Value,Error
415.0,4.68351e-10,0.000476116
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.21988e-08,0.000291663
854.442,6.17961e-08,0.000382362
857.701,4.46682e-08,0.000424261
860.96,3.20316e-08,0.000438208
864.219,2.56326e-08,0.00045146
867.478,2.07397e-08,0.000484417
870.737,1.67603e-08,0.000526103
873.996,1.35287e-08,0.00057529
877.255,1.08971e-08,0.000631481
880.514,8.77638e-09,0.000694849
883.773,7.1054e-09,0.000767208
887.032,5.81413e-09,0.000853312
890.291,4.90263e-09,0.000976755
893.55,1.96755e-09,0.00119113
896.809,7.31472e-11,0.00133776
900.068,6.57843e-11,0.00133291
903.327,5.93861e-11,0.00133571
906.586,5.38521e-11,0.00134325
909.845,4.89152e-11,0.00135197
913.104,4.45636e-11,0.00136214
916.363,4.06674e-11,0.00137275
919.622,3.38652e-11,0.00140488
922.881,3.04104e-11,0.00142247
926.14,2.83427e-11,0.00142662
929.399,2.64406e-11,0.00143192
932.658,2.46847e-11,0.00144097
935.917,2.30428e-11,0.0014474
939.176,2.15371e-11,0.00145474
942.435,2.01361e-11,0.00146553
945.694,5.03689e-11,0.00146532
948.953,8.98241e-11,0.00147637
952.212,5.78256e-11,0.00152081
955.471,1.88995e-10,0.00123322
958.729,1.14494e-10,0.00138125
961.988,5.88371e-11,0.00168027
965.247,3.29937e-11,0.00202393
968.506,1.98676e-11,0.00235838
971.765,1.30659e-11,0.00265835
975.024,8.64131e-12,0.00291908
978.283,5.68611e-12,0.00314404
981.542,3.80969e-12,0.00333553
984.801,2.58796e-12,0.00349911
988.06,1.74168e-12,0.00364013
991.319,8.87634e-13,0.00379782
994.578,6.46571e-13,0.00386884
997.837,4.63837e-13,0.00394213
1001.096,3.64217e-13,0.00400726
1004.355,2.58183e-13,0.00409034
1007.614,1.67529e-13,0.00418699
1010.873,1.0788e-13,0.00428234
1014.132,5.85071e-14,0.00439516
1017.391,4.21017e-14,0.00444643
1020.65,2.96176e-14,0.00450618
1023.909,3.29736e-14,0.00454391
1027.168,1.76732e-14,0.0046684
1030.427,1.1102e-14,0.00475481
1033.686,8.60273e-15,0.00481678
1036.945,7.58583e-15,0.00487189
1040.204,3.65204e-15,0.00498821
1043.463,3.08903e-15,0.00502647
1046.722,2.40539e-15,0.00508636
1049.981,1.96252e-15,0.00514611
1053.24,8.55869e-16,0.00525188
1056.499,5.47986e-16,0.00530222
1059.758,3.47646e-16,0.00535349
1063.017,2.38267e-16,0.00538864
1066.276,1.62464e-16,0.00542565
1069.535,1.10589e-16,0.00546332
1072.794,7.54684e-17,0.0055028
1076.053,5.77963e-17,0.00553189
1079.312,1.20215e-17,0.00582664
1082.571,6.94105e-18,0.00587215
