Cor A,Value,Error
415.0,2.26153e-07,0.000469712
831.629,3.62666e-07,0.000670768
834.888,3.63619e-07,0.000670094
838.147,3.64693e-07,0.000669478
841.406,3.6576e-07,0.000683121
844.665,3.66944e-07,0.000675825
847.924,3.68711e-07,0.000682711
851.183,3.40294e-07,0.000411721
854.442,2.31353e-07,0.000466921
857.701,1.77793e-07,0.000489852
860.96,1.4313e-07,0.000515956
864.219,1.20185e-07,0.000519048
867.478,1.00325e-07,0.000542529
870.737,8.3737e-08,0.000574264
873.996,6.99729e-08,0.000611214
877.255,5.86509e-08,0.000653265
880.514,4.93492e-08,0.000699465
883.773,4.17436e-08,0.000749247
887.032,3.5528e-08,0.000804061
890.291,3.03888e-08,0.000864029
893.55,2.55676e-08,0.000842818
896.809,2.18405e-08,0.000802637
900.068,1.93489e-08,0.000822403
903.327,1.7237e-08,0.000847546
906.586,1.53862e-08,0.000874198
909.845,1.37779e-08,0.000902109
913.104,1.23705e-08,0.000930477
916.363,1.11476e-08,0.000959899
919.622,1.0175e-08,0.000988602
922.881,9.45148e-09,0.00100309
926.14,8.7672e-09,0.00102017
929.399,8.15443e-09,0.0010398
932.658,7.59391e-09,0.00105892
935.917,7.09396e-09,0.00107876
939.176,6.63287e-09,0.00109797
942.435,6.22427e-09,0.00111773
945.694,5.77972e-09,0.00110656
948.953,4.58624e-09,0.00107169
952.212,4.49695e-09,0.00111104
955.471,5.96193e-09,0.00115505
958.729,5.96541e-09,0.00113046
961.988,4.86506e-09,0.00112695
965.247,3.51811e-09,0.00113101
968.506,2.41188e-09,0.00114003
971.765,1.62274e-09,0.00115528
975.024,1.08778e-09,0.00117551
978.283,7.33677e-10,0.00120031
981.542,4.99445e-10,0.00122842
984.801,3.42957e-10,0.00125904
988.06,2.36989e-10,0.00129054
991.319,1.52274e-10,0.00132853
994.578,9.7451e-11,0.00137478
997.837,6.27849e-11,0.00142807
1001.096,4.05959e-11,0.00148809
1004.355,2.60856e-11,0.00155472
1007.614,1.6823e-11,0.00162409
1010.873,1.09194e-11,0.00169451
1014.132,7.17206e-12,0.00176377
1017.391,4.78561e-12,0.00183376
1020.65,3.20356e-12,0.00190995
1023.909,2.41585e-12,0.00197211
1027.168,1.80664e-12,0.00201475
1030.427,1.36493e-12,0.00203861
1033.686,1.02612e-12,0.00206055
1036.945,7.40601e-13,0.00208298
1040.204,5.24158e-13,0.00210577
1043.463,4.14805e-13,0.00211855
1046.722,3.30381e-13,0.00212837
1049.981,2.49631e-13,0.00213442
1053.24,1.71522e-13,0.00214162
1056.499,1.01535e-13,0.00216066
1059.758,6.10953e-14,0.00220043
1063.017,3.71045e-14,0.00225973
1066.276,2.27024e-14,0.00233436
1069.535,1.39682e-14,0.00241936
1072.794,8.61386e-15,0.00250905
1076.053,5.3774e-15,0.00257606
1079.312,2.76305e-15,0.00260556
1082.571,1.23913e-15,0.00261554
