Energy,Value,Error,Angle
0.011927,1.0258107319723323e-09,0.0254,0 deg
0.0125385,2.3618790546786284e-08,0.0933,0 deg
0.0131815,2.2673474587304587e-08,0.067,0 deg
0.013857,2.230622279579213e-08,0.0619,0 deg
0.0145675,2.4128193629640616e-08,0.0599,0 deg
0.0153145,2.565057199042612e-08,0.0589,0 deg
0.0160995,2.6563909679380596e-08,0.0592,0 deg
0.016925,2.7779798081749783e-08,0.0551,0 deg
0.017793,3.1887316235155e-08,0.0528,0 deg
0.0187055,3.375417715897407e-08,0.0513,0 deg
0.0196645,3.586627837904988e-08,0.0497,0 deg
0.0206725,3.807772202593039e-08,0.0474,0 deg
0.021732,3.8569059694825833e-08,0.0479,0 deg
0.0228465,4.425448682757883e-08,0.0455,0 deg
0.024018,4.786482334730321e-08,0.0437,0 deg
0.025249,4.887201478601748e-08,0.0431,0 deg
0.0265435,5.5790445943642016e-08,0.0423,0 deg
0.0279045,4.4632459993712627e-08,0.0429,0 deg
0.0293355,4.6848236289119866e-08,0.0429,0 deg
0.0308395,5.3512794951156594e-08,0.0396,0 deg
0.0324205,5.698295083735659e-08,0.0384,0 deg
0.034083,5.93595547628573e-08,0.0388,0 deg
0.0358305,7.579044836397051e-08,0.0293,0 deg
0.0376675,8.192880238367055e-08,0.0279,0 deg
0.039599,9.598647517204073e-08,0.0254,0 deg
0.0416295,1.2563857090548347e-07,0.0196,0 deg
0.0437635,1.1341141883267679e-07,0.0232,0 deg
0.046007,9.91728468008054e-08,0.0267,0 deg
0.048366,1.0530396826793793e-07,0.0261,0 deg
0.050846,1.1084371417155745e-07,0.0244,0 deg
0.053453,1.2838764535736773e-07,0.0225,0 deg
0.0561935,1.3629555573339063e-07,0.0225,0 deg
0.0590745,1.3858140219963417e-07,0.0215,0 deg
0.0621035,1.4796215529645374e-07,0.0213,0 deg
0.0652875,1.524665494332588e-07,0.0211,0 deg
0.0686345,1.5659630524516869e-07,0.0206,0 deg
0.0721535,1.6769542256404256e-07,0.0222,0 deg
0.075853,1.6256924430517635e-07,0.0203,0 deg
0.079742,1.878501318586778e-07,0.019,0 deg
0.0838305,1.872558026055199e-07,0.0184,0 deg
0.088129,1.7586130341337514e-07,0.0195,0 deg
0.0926475,1.9530515425121125e-07,0.0183,0 deg
0.0973975,2.0178375539327958e-07,0.0177,0 deg
0.102391,2.196055757341952e-07,0.0169,0 deg
0.10764,2.3581461939214964e-07,0.0161,0 deg
0.11316,2.579942310370653e-07,0.0154,0 deg
0.11896,2.691471356823891e-07,0.0154,0 deg
0.12506,2.768970002897597e-07,0.0149,0 deg
0.131475,3.004212214006176e-07,0.0141,0 deg
0.138215,3.1185714232186135e-07,0.014,0 deg
0.1453,2.8540035639694343e-07,0.0149,0 deg
0.15275,3.054976122217174e-07,0.0139,0 deg
0.16058,3.387500351820279e-07,0.0132,0 deg
0.16881,3.611531834941136e-07,0.0125,0 deg
0.17747,3.7645100619800677e-07,0.012,0 deg
0.18657,3.9671293776028287e-07,0.0118,0 deg
0.196135,3.8361936598794325e-07,0.0118,0 deg
0.20619,4.2582763747161593e-07,0.0115,0 deg
0.21676,4.5020793838847794e-07,0.0108,0 deg
0.227875,4.6452577608274667e-07,0.0104,0 deg
0.23956,4.908024837832266e-07,0.0102,0 deg
0.251845,5.007787305203996e-07,0.01,0 deg
0.264755,5.297988219413045e-07,0.0097,0 deg
0.278325,5.588598430271167e-07,0.0093,0 deg
0.292595,5.438870371896909e-07,0.0092,0 deg
0.3076,5.380033892023716e-07,0.0088,0 deg
0.32337,5.442993020801995e-07,0.0092,0 deg
0.33995,5.439071022667476e-07,0.0091,0 deg
0.35738,4.992250821666461e-07,0.0088,0 deg
0.3757,3.734929046303066e-07,0.0096,0 deg
0.394965,2.7285816122021927e-07,0.0137,0 deg
0.415215,1.9446490311489902e-07,0.0223,0 deg
0.436505,1.4160605121782064e-07,0.0344,0 deg
0.458885,1.9130134975244374e-07,0.0313,0 deg
0.48241,4.271989338403322e-07,0.0204,0 deg
0.507145,7.211007353267538e-07,0.0136,0 deg
0.533145,1.0064869887529295e-06,0.01,0 deg
0.56048,1.239838844542483e-06,0.0081,0 deg
0.58922,1.4422729399537603e-06,0.0071,0 deg
0.61943,1.6753795877584433e-06,0.0062,0 deg
0.65119,1.839881310858881e-06,0.0058,0 deg
0.68458,1.9809194177723488e-06,0.0053,0 deg
0.719675,2.174511822173647e-06,0.0049,0 deg
0.75657,2.295013935340095e-06,0.0048,0 deg
0.79536,2.4037504801532076e-06,0.0047,0 deg
0.83614,2.3715620943925915e-06,0.0047,0 deg
0.87901,2.0168114888232886e-06,0.0045,0 deg
0.92408,1.463854502170045e-06,0.0053,0 deg
0.97146,6.15108204350165e-07,0.0105,0 deg
1.02127,2.349159676830784e-07,0.0237,0 deg
1.07365,5.54048431361173e-07,0.0132,0 deg
1.1287,1.456918041406487e-06,0.0065,0 deg
1.18655,2.402537220642469e-06,0.0046,0 deg
1.2474,2.8820401076923728e-06,0.0041,0 deg
1.31135,1.671247861591025e-06,0.0067,0 deg
1.37855,1.5535502520015598e-06,0.0078,0 deg
1.44925,3.6995071638665547e-06,0.0041,0 deg
1.52355,4.5174149448914574e-06,0.0035,0 deg
1.60165,4.928746493224378e-06,0.0032,0 deg
1.6838,4.593033382418669e-06,0.0034,0 deg
1.77015,5.865172672213508e-06,0.0031,0 deg
1.8609,5.307729617474268e-06,0.0033,0 deg
1.9563,3.986343156697478e-06,0.0038,0 deg
2.0566,6.735287801268494e-06,0.003,0 deg
2.16205,7.926230101705242e-06,0.0029,0 deg
2.2729,1.005863964816086e-05,0.0028,0 deg
2.3894,1.9832276475026906e-05,0.0026,0 deg
