Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.49061589968735e-07,0.005443066309183452,0.01,0.1,24.9 deg
0.1 - 1,3.340786415844259e-06,0.0011665680211562412,0.1,1.0,24.9 deg
1 - 3.5,5.730309069258334e-06,0.0015409235262324088,1.0,3.5,24.9 deg
3.5 - 10,6.854680266370271e-07,0.008301345784653516,3.5,10.0,24.9 deg
10 - 20,3.52244015034098e-06,0.006795251878278738,10.0,20.0,24.9 deg
