Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.569404332111406e-07,0.005351514110356165,0.01,0.1,12.2 deg
0.1 - 1,3.5020158970606396e-06,0.0011445023190613083,0.1,1.0,12.2 deg
1 - 3.5,6.111669878936327e-06,0.0015045989257620436,1.0,3.5,12.2 deg
3.5 - 10,8.450626818554133e-07,0.007791756957033613,3.5,10.0,12.2 deg
10 - 20,1.567715914132645e-05,0.003756356738251472,10.0,20.0,12.2 deg
