Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.1858409482055396e-07,0.006393741087551752,0.01,0.1,24.9 deg
0.1 - 1,2.1484951045033073e-06,0.0014383577905041538,0.1,1.0,24.9 deg
1 - 3.5,4.196651028338118e-06,0.001590028359670552,1.0,3.5,24.9 deg
3.5 - 10,1.9185078624264953e-06,0.0038002233745561094,3.5,10.0,24.9 deg
10 - 20,2.0295084787960708e-05,0.002377633878172098,10.0,20.0,24.9 deg
