Energy,Value,Error,Angle
0.488405,6.581756969273592e-08,0.0038,0 deg
0.50077,2.2773078143661593e-07,0.027,0 deg
0.513445,2.1829891287579415e-07,0.0272,0 deg
0.52644,2.2528401831666698e-07,0.0264,0 deg
0.53977,2.09768086767543e-07,0.0267,0 deg
0.553435,2.3453485635906527e-07,0.0263,0 deg
0.567445,2.3002923851289737e-07,0.0259,0 deg
0.58181,2.2097506667906028e-07,0.0261,0 deg
0.596535,2.422179117937205e-07,0.0259,0 deg
0.61164,2.4373390635865795e-07,0.0249,0 deg
0.627125,2.3854723354593475e-07,0.0253,0 deg
0.643,2.515740586140581e-07,0.0254,0 deg
0.65928,2.6018526861315375e-07,0.0249,0 deg
0.67597,2.639693364936072e-07,0.0254,0 deg
0.69308,2.525353681622969e-07,0.0246,0 deg
0.710625,2.636499915815277e-07,0.0242,0 deg
0.728615,2.663775293095451e-07,0.0244,0 deg
0.74706,2.8445444270375124e-07,0.0245,0 deg
0.76597,2.774049261740309e-07,0.024,0 deg
0.78536,2.8565306204077295e-07,0.0238,0 deg
0.805245,2.772627615747095e-07,0.0235,0 deg
0.82563,2.9162862297644714e-07,0.0236,0 deg
0.84653,2.9387161614038016e-07,0.023,0 deg
0.86796,2.90698520270933e-07,0.0233,0 deg
0.88993,2.982164710444388e-07,0.0225,0 deg
0.912455,3.119928027550276e-07,0.0228,0 deg
0.935555,3.0720526084272183e-07,0.0222,0 deg
0.95924,3.321502222696505e-07,0.0216,0 deg
0.983525,3.248692245256902e-07,0.022,0 deg
1.00841,3.4117986241643164e-07,0.0214,0 deg
1.03395,3.3418872310423945e-07,0.0216,0 deg
1.06015,3.529860953156152e-07,0.0212,0 deg
1.087,3.6575013526892975e-07,0.0206,0 deg
1.1145,3.7735029363785295e-07,0.0205,0 deg
1.1427,3.7804051841334693e-07,0.0205,0 deg
1.17165,3.726312838300691e-07,0.0197,0 deg
1.2013,4.0249619742858187e-07,0.0197,0 deg
1.2317,4.020243231924572e-07,0.0196,0 deg
1.2629,4.099805227902437e-07,0.0194,0 deg
1.29485,4.295675785192487e-07,0.019,0 deg
1.3276,4.4358737648865196e-07,0.0185,0 deg
1.3612,4.2665273845288623e-07,0.0184,0 deg
1.39565,4.5028740094122114e-07,0.0181,0 deg
1.431,4.578814327119646e-07,0.0177,0 deg
1.46725,4.6499096811980434e-07,0.0175,0 deg
1.5044,4.913765218561282e-07,0.0176,0 deg
1.5425,4.941918160846331e-07,0.017,0 deg
1.58155,5.048817834360537e-07,0.0169,0 deg
1.62155,5.114444193176182e-07,0.0162,0 deg
1.6626,5.278846177584326e-07,0.016,0 deg
1.7047,5.470937543132288e-07,0.0161,0 deg
1.74785,5.508870766997285e-07,0.0156,0 deg
1.7921,5.800455923290702e-07,0.0151,0 deg
1.83745,5.957274148643153e-07,0.0146,0 deg
1.88395,5.902633474734613e-07,0.0144,0 deg
1.93165,6.070087376313124e-07,0.0142,0 deg
1.98055,6.412393856303105e-07,0.0135,0 deg
2.0307,6.721592923750096e-07,0.0138,0 deg
2.0821,5.29731463881474e-07,0.0178,0 deg
2.1348,5.62942843243097e-07,0.0164,0 deg
2.18885,6.806774351924871e-07,0.0137,0 deg
2.24425,7.001252833037295e-07,0.0135,0 deg
2.3011,6.65457306317496e-07,0.0133,0 deg
2.35935,6.796782348546416e-07,0.0133,0 deg
2.41905,6.826273532423098e-07,0.0137,0 deg
2.4803,6.54886990235471e-07,0.0139,0 deg
2.5431,6.574952080774389e-07,0.0143,0 deg
2.6075,6.220784815960285e-07,0.0146,0 deg
2.6735,5.690581313659767e-07,0.0157,0 deg
2.74115,4.962010389348587e-07,0.0172,0 deg
2.81055,4.066048453347229e-07,0.0206,0 deg
2.8817,2.560931097707348e-07,0.0272,0 deg
2.95465,1.7546378443414539e-07,0.0369,0 deg
3.02945,7.730526535294303e-07,0.0117,0 deg
3.10615,7.979904023463087e-07,0.0113,0 deg
3.1848,4.51321151310474e-07,0.0181,0 deg
3.2654,3.275086630259285e-07,0.024,0 deg
3.34805,2.723983439689305e-07,0.0287,0 deg
3.43285,2.4674552605226763e-07,0.032,0 deg
3.51975,2.516970140582936e-07,0.0328,0 deg
3.60885,2.576646692154397e-07,0.0331,0 deg
3.70025,3.0012926719351163e-07,0.0299,0 deg
3.7939,3.7979439359115323e-07,0.0292,0 deg
3.8899,4.465336071959809e-07,0.0252,0 deg
3.98835,5.447512281869028e-07,0.022,0 deg
4.08935,6.920268788138815e-07,0.0195,0 deg
