Energy,Value,Error,Angle
0.011927,1.0462496218979849e-09,0.0267,24.9 deg
0.0125385,1.955130328914777e-08,0.0661,24.9 deg
0.0131815,2.28450388313443e-08,0.0632,24.9 deg
0.013857,2.102621322238139e-08,0.0611,24.9 deg
0.0145675,2.330243491623053e-08,0.0612,24.9 deg
0.0153145,2.5062655145216738e-08,0.0598,24.9 deg
0.0160995,2.5827534769525788e-08,0.0568,24.9 deg
0.016925,2.8500746127482654e-08,0.0551,24.9 deg
0.017793,3.1377251940069876e-08,0.0536,24.9 deg
0.0187055,3.388034567554158e-08,0.0515,24.9 deg
0.0196645,3.698393691276091e-08,0.0486,24.9 deg
0.0206725,3.570601613808585e-08,0.0485,24.9 deg
0.021732,4.039513482858182e-08,0.046,24.9 deg
0.0228465,4.1109048278630035e-08,0.0452,24.9 deg
0.024018,4.591264263564387e-08,0.0442,24.9 deg
0.025249,4.764659818697477e-08,0.0434,24.9 deg
0.0265435,5.4080989382694766e-08,0.0417,24.9 deg
0.0279045,4.496883934323688e-08,0.044,24.9 deg
0.0293355,4.2368569903080554e-08,0.0441,24.9 deg
0.0308395,5.238194856687445e-08,0.0404,24.9 deg
0.0324205,5.4203050770179837e-08,0.0385,24.9 deg
0.034083,5.8819238916927315e-08,0.0374,24.9 deg
0.0358305,6.087047507299748e-08,0.0359,24.9 deg
0.0376675,6.478557414858087e-08,0.0351,24.9 deg
0.039599,6.676890500110834e-08,0.0347,24.9 deg
0.0416295,7.296703310104523e-08,0.0336,24.9 deg
0.0437635,7.481733833277674e-08,0.0338,24.9 deg
0.046007,7.90501995422167e-08,0.0325,24.9 deg
0.048366,8.13588581723675e-08,0.0331,24.9 deg
0.050846,8.288235751176534e-08,0.031,24.9 deg
0.053453,9.119361720066444e-08,0.0309,24.9 deg
0.0561935,9.154065978311714e-08,0.0305,24.9 deg
0.0590745,1.012351080551297e-07,0.0296,24.9 deg
0.0621035,1.0915007535823157e-07,0.0281,24.9 deg
0.0652875,1.072763638928081e-07,0.0273,24.9 deg
0.0686345,1.2065091660244623e-07,0.0272,24.9 deg
0.0721535,1.2109226093917383e-07,0.0264,24.9 deg
0.075853,1.188369236220114e-07,0.0265,24.9 deg
0.079742,1.3587986540450835e-07,0.025,24.9 deg
0.0838305,1.3806987472181237e-07,0.025,24.9 deg
0.088129,1.323782317739539e-07,0.0244,24.9 deg
0.0926475,1.45042074852941e-07,0.0235,24.9 deg
0.0973975,1.5407499461633983e-07,0.0241,24.9 deg
0.102391,1.5895348341878734e-07,0.0221,24.9 deg
0.10764,1.681382319393105e-07,0.0221,24.9 deg
0.11316,1.8280070223268453e-07,0.021,24.9 deg
0.11896,1.8529383460271323e-07,0.0208,24.9 deg
0.12506,1.9319757987516054e-07,0.0209,24.9 deg
0.131475,2.0176079726044803e-07,0.0197,24.9 deg
0.138215,2.188194648252657e-07,0.0199,24.9 deg
0.1453,2.1059958591113746e-07,0.0193,24.9 deg
0.15275,2.165152204140458e-07,0.0189,24.9 deg
0.16058,2.3619483231396942e-07,0.0183,24.9 deg
0.16881,2.386640128117324e-07,0.018,24.9 deg
0.17747,2.4760853550026916e-07,0.0176,24.9 deg
0.18657,2.6427197852604965e-07,0.0175,24.9 deg
0.196135,2.577990463956787e-07,0.0174,24.9 deg
0.20619,2.793006218457554e-07,0.0168,24.9 deg
0.21676,2.79866989899841e-07,0.0166,24.9 deg
0.227875,2.966135452348951e-07,0.0164,24.9 deg
0.23956,3.023156445047574e-07,0.016,24.9 deg
0.251845,3.055774253187281e-07,0.016,24.9 deg
0.264755,3.0217808300521556e-07,0.0159,24.9 deg
0.278325,3.1383249991400473e-07,0.0155,24.9 deg
0.292595,2.911905552988422e-07,0.0159,24.9 deg
0.3076,2.9326443571685363e-07,0.0158,24.9 deg
0.32337,2.919598630961655e-07,0.0161,24.9 deg
0.33995,3.0930752799986266e-07,0.0158,24.9 deg
0.35738,2.8329380448888066e-07,0.0152,24.9 deg
0.3757,2.1467930641424388e-07,0.0161,24.9 deg
0.394965,1.949698206212547e-07,0.0186,24.9 deg
0.415215,1.793260926813278e-07,0.0236,24.9 deg
0.436505,1.4457445105262147e-07,0.0337,24.9 deg
0.458885,1.8538132655055903e-07,0.0315,24.9 deg
0.48241,3.8925894321829226e-07,0.0214,24.9 deg
0.507145,5.541093650209761e-07,0.0168,24.9 deg
0.533145,6.773437738811825e-07,0.0146,24.9 deg
0.56048,7.168641755415543e-07,0.0133,24.9 deg
0.58922,7.717303290010254e-07,0.0124,24.9 deg
0.61943,8.353467972527102e-07,0.0118,24.9 deg
0.65119,8.612977172805388e-07,0.0113,24.9 deg
0.68458,8.891919181082592e-07,0.0108,24.9 deg
0.719675,9.6087927587599e-07,0.0104,24.9 deg
0.75657,9.699804190983984e-07,0.0103,24.9 deg
0.79536,9.977283500130544e-07,0.0105,24.9 deg
0.83614,9.187975660391636e-07,0.0108,24.9 deg
