Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,7.220169170114135e-08,0.005681691730793699,0.01,0.1,24.9 deg
0.1 - 1,4.027707001238708e-07,0.0023432762784621397,0.1,1.0,24.9 deg
1 - 3.5,1.4535072841329222e-06,0.001952139533611441,1.0,3.5,24.9 deg
3.5 - 10,1.7772349776786877e-06,0.002216078120572384,3.5,10.0,24.9 deg
10 - 20,5.7850236924583664e-06,0.0027216951526662426,10.0,20.0,24.9 deg
