Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,8.989196561281448e-07,0.002367094058656849,0.01,0.1,41.8 deg
0.1 - 1,2.3567894695885764e-06,0.0012367398503605406,0.1,1.0,41.8 deg
1 - 3.5,3.496479469903963e-06,0.00193052565547191,1.0,3.5,41.8 deg
3.5 - 10,2.925223167178421e-06,0.0033631190548438776,3.5,10.0,41.8 deg
10 - 20,1.3892827493607888e-05,0.0021171408177545832,10.0,20.0,41.8 deg
