Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.2412203234998097e-07,0.003354338192601897,0.01,0.1,12.2 deg
0.1 - 1,3.310414031252356e-06,0.0009630482433298313,0.1,1.0,12.2 deg
1 - 3.5,2.10669397673033e-06,0.0018851194604863754,1.0,3.5,12.2 deg
3.5 - 10,4.903832639703989e-07,0.007533594862708465,3.5,10.0,12.2 deg
10 - 20,7.7426137630172e-06,0.003585615310816905,10.0,20.0,12.2 deg
