Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.667637633775632e-08,0.00668191841828736,0.01,0.1,41.8 deg
0.1 - 1,1.2352558472884002e-06,0.001855002236803713,0.1,1.0,41.8 deg
1 - 3.5,1.108139013453871e-06,0.0033400761425089486,1.0,3.5,41.8 deg
3.5 - 10,5.4633655227440626e-08,0.02970198886263383,3.5,10.0,41.8 deg
10 - 20,1.0282014983906642e-07,0.033383167800095294,10.0,20.0,41.8 deg
