Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.425197063942077e-08,0.009073347338178927,0.01,0.1,66.8 deg
0.1 - 1,2.272132533090072e-07,0.0032030462273380323,0.1,1.0,66.8 deg
1 - 3.5,5.228000958446447e-07,0.0029568938030000457,1.0,3.5,66.8 deg
3.5 - 10,4.008500965827474e-07,0.0044054068469777975,3.5,10.0,66.8 deg
10 - 20,7.857146405184002e-07,0.004363253964357266,10.0,20.0,66.8 deg
