Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.707856804929888e-07,0.003994490440345013,0.01,0.1,0 deg
0.1 - 1,5.009112468891427e-06,0.000823912273127198,0.1,1.0,0 deg
1 - 3.5,1.542872393746963e-05,0.0007843198333305229,1.0,3.5,0 deg
3.5 - 10,7.227553909309479e-06,0.0019826533914508956,3.5,10.0,0 deg
10 - 20,0.0006030722064862365,0.0004078760063543053,10.0,20.0,0 deg
