Energy,Value,Error,Angle
0.011927,2.178454428079463e-09,0.0174,66.8 deg
0.0125385,1.8614327795857922e-08,0.0651,66.8 deg
0.0131815,2.093023789786608e-08,0.0605,66.8 deg
0.013857,2.5092749811474155e-08,0.0581,66.8 deg
0.0145675,2.5881505966881152e-08,0.0569,66.8 deg
0.0153145,3.1897088484917785e-08,0.055,66.8 deg
0.0160995,3.4214126822186213e-08,0.0516,66.8 deg
0.016925,3.8942793633695236e-08,0.0466,66.8 deg
0.017793,4.33504664121543e-08,0.0434,66.8 deg
0.0187055,5.349485117431169e-08,0.0401,66.8 deg
0.0196645,6.90852181123948e-08,0.0362,66.8 deg
0.0206725,7.867178078964723e-08,0.0339,66.8 deg
0.021732,9.248099193344603e-08,0.0308,66.8 deg
0.0228465,1.817162099499854e-07,0.0213,66.8 deg
0.024018,3.219478356191969e-07,0.0158,66.8 deg
0.025249,6.574194997750821e-07,0.0118,66.8 deg
0.0265435,1.6916859729701614e-07,0.0225,66.8 deg
0.0279045,3.6593153530261115e-09,0.1588,66.8 deg
0.0293355,1.2230611000098375e-09,0.2662,66.8 deg
0.0308395,3.7904554743054425e-09,0.1443,66.8 deg
0.0324205,7.827444907816077e-09,0.1074,66.8 deg
0.034083,1.3137673810294486e-08,0.0866,66.8 deg
0.0358305,1.9249407505210644e-08,0.0756,66.8 deg
0.0376675,2.204000768371126e-08,0.0639,66.8 deg
0.039599,3.225539276868084e-08,0.056,66.8 deg
0.0416295,3.286179213414628e-08,0.0524,66.8 deg
0.0437635,3.625966432337605e-08,0.0512,66.8 deg
0.046007,4.705539042737534e-08,0.0449,66.8 deg
0.048366,5.069862199073075e-08,0.044,66.8 deg
0.050846,6.040552159947392e-08,0.0408,66.8 deg
0.053453,4.006175322587372e-08,0.0488,66.8 deg
0.0561935,5.264375963869331e-08,0.0435,66.8 deg
0.0590745,6.979781867273657e-08,0.037,66.8 deg
0.0621035,7.68178080775712e-08,0.0347,66.8 deg
0.0652875,9.867586213606009e-08,0.0313,66.8 deg
0.0686345,1.532235497568566e-07,0.0247,66.8 deg
0.0721535,2.1012402345714002e-07,0.022,66.8 deg
0.075853,8.090403328608708e-08,0.0333,66.8 deg
0.079742,1.2349485892027729e-07,0.0283,66.8 deg
0.0838305,3.859482954347679e-07,0.0163,66.8 deg
0.088129,2.0505053213580345e-08,0.0657,66.8 deg
0.0926475,5.8526826688175554e-08,0.0412,66.8 deg
0.0973975,7.56109566195492e-08,0.0346,66.8 deg
0.102391,9.41552480738711e-08,0.0321,66.8 deg
0.10764,1.2443235694202137e-07,0.0286,66.8 deg
0.11316,1.3981926005922897e-07,0.0267,66.8 deg
0.11896,1.8457181158017752e-07,0.0225,66.8 deg
0.12506,2.687200338562322e-07,0.02,66.8 deg
0.131475,3.4634400751996133e-07,0.0165,66.8 deg
0.138215,6.613730113271963e-07,0.0132,66.8 deg
0.1453,8.946646643797981e-08,0.0301,66.8 deg
0.15275,7.953577486335366e-08,0.0358,66.8 deg
0.16058,1.7605819931145588e-07,0.0248,66.8 deg
0.16881,4.758554825895516e-07,0.0148,66.8 deg
0.17747,1.4264640718476672e-07,0.0268,66.8 deg
0.18657,5.013946303037346e-07,0.0148,66.8 deg
0.196135,3.239694217664047e-08,0.0553,66.8 deg
0.20619,8.428983775640407e-08,0.0354,66.8 deg
0.21676,1.7440854423714728e-07,0.0246,66.8 deg
0.227875,2.6267394536887943e-07,0.0192,66.8 deg
0.23956,1.8241325002943925e-07,0.024,66.8 deg
0.251845,2.2326574198210031e-07,0.0213,66.8 deg
0.264755,2.635611714562113e-07,0.02,66.8 deg
0.278325,5.600282022842614e-07,0.014,66.8 deg
0.292595,1.8377495045785434e-07,0.026,66.8 deg
0.3076,6.004438553980992e-07,0.0147,66.8 deg
0.32337,4.4255707714527584e-07,0.0153,66.8 deg
0.33995,1.7495440796089947e-07,0.0251,66.8 deg
0.35738,4.5314408993771344e-07,0.0151,66.8 deg
0.3757,2.2096239827368553e-07,0.0217,66.8 deg
0.394965,1.501159832150929e-07,0.0254,66.8 deg
0.415215,6.594671667724888e-08,0.0401,66.8 deg
0.436505,9.17424136236639e-08,0.0369,66.8 deg
0.458885,1.1786286193071232e-07,0.0305,66.8 deg
0.48241,1.7791391342539846e-07,0.0246,66.8 deg
