Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.392506592166213e-06,0.0014381696428300702,0.01,0.1,41.8 deg
0.1 - 1,1.970187948233942e-06,0.0011396037937167218,0.1,1.0,41.8 deg
1 - 3.5,2.5186185889495074e-06,0.0019163398188427102,1.0,3.5,41.8 deg
3.5 - 10,2.089946905098554e-06,0.003658180131399119,3.5,10.0,41.8 deg
10 - 20,5.663409004749613e-06,0.0031299360639963827,10.0,20.0,41.8 deg
