Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.1963448379742999e-07,0.00583135712603635,0.01,0.1,41.8 deg
0.1 - 1,2.263758597178358e-06,0.001358570897916137,0.1,1.0,41.8 deg
1 - 3.5,4.231747851205422e-06,0.0015084395887836125,1.0,3.5,41.8 deg
3.5 - 10,1.6880773024728079e-06,0.003744256223016043,3.5,10.0,41.8 deg
10 - 20,3.92064377698926e-06,0.003849179403272328,10.0,20.0,41.8 deg
