Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.0423180951307236e-07,0.00393724664866253,0.01,0.1,0 deg
0.1 - 1,6.155429930960927e-07,0.001806091867443452,0.1,1.0,0 deg
1 - 3.5,3.026537649459598e-08,0.010431123691931866,1.0,3.5,0 deg
3.5 - 10,1.2165744750425184e-09,0.13997007567479258,3.5,10.0,0 deg
10 - 20,1.6710943114480802e-08,0.05737922034016111,10.0,20.0,0 deg
