Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,5.2352548171522326e-06,0.0015118755799675687,0.01,0.1,12.2 deg
0.1 - 1,2.3324134323377585e-06,0.0010786888396721076,0.1,1.0,12.2 deg
1 - 3.5,3.1074808227095146e-06,0.0018037433124025194,1.0,3.5,12.2 deg
3.5 - 10,2.6820095845708637e-06,0.003281508551311295,3.5,10.0,12.2 deg
10 - 20,2.733762525542184e-05,0.0015551697031144691,10.0,20.0,12.2 deg
