Energy,Value,Error,Angle
0.011927,1.7064241533245122e-09,0.0217,41.8 deg
0.0125385,1.5531216815301453e-08,0.0723,41.8 deg
0.0131815,1.6115561331798627e-08,0.0687,41.8 deg
0.013857,1.6113333583006395e-08,0.0747,41.8 deg
0.0145675,1.6238548099059265e-08,0.076,41.8 deg
0.0153145,1.486015818347212e-08,0.0704,41.8 deg
0.0160995,1.6591460940932886e-08,0.065,41.8 deg
0.016925,1.9371464018386393e-08,0.0707,41.8 deg
0.017793,1.8322325262414888e-08,0.0671,41.8 deg
0.0187055,1.9412875812388674e-08,0.0638,41.8 deg
0.0196645,2.0460071529343346e-08,0.0616,41.8 deg
0.0206725,2.1431771423761097e-08,0.0614,41.8 deg
0.021732,2.1709426376515852e-08,0.0614,41.8 deg
0.0228465,2.512691724961231e-08,0.0558,41.8 deg
0.024018,2.6701400633290103e-08,0.0584,41.8 deg
0.025249,2.867514855363185e-08,0.0594,41.8 deg
0.0265435,3.058701203529458e-08,0.0594,41.8 deg
0.0279045,2.6143595033238687e-08,0.0601,41.8 deg
0.0293355,2.0601106492633715e-08,0.058,41.8 deg
0.0308395,2.6868902090215493e-08,0.0546,41.8 deg
0.0324205,3.065350879226539e-08,0.0507,41.8 deg
0.034083,2.867793341839785e-08,0.0525,41.8 deg
0.0358305,2.9439552665932532e-08,0.0516,41.8 deg
0.0376675,3.3723635844912e-08,0.0484,41.8 deg
0.039599,3.3861393248077703e-08,0.0474,41.8 deg
0.0416295,3.975027777764033e-08,0.0449,41.8 deg
0.0437635,4.224833197485637e-08,0.047,41.8 deg
0.046007,4.469447983499838e-08,0.0488,41.8 deg
0.048366,4.661071049137755e-08,0.0453,41.8 deg
0.050846,4.705668805724345e-08,0.042,41.8 deg
0.053453,4.29696772446852e-08,0.0411,41.8 deg
0.0561935,4.923744578129205e-08,0.0412,41.8 deg
0.0590745,5.469989549112613e-08,0.0401,41.8 deg
0.0621035,5.956603933302897e-08,0.0389,41.8 deg
0.0652875,6.232338667503606e-08,0.0369,41.8 deg
0.0686345,6.276741568344694e-08,0.0373,41.8 deg
0.0721535,6.593297979790071e-08,0.0371,41.8 deg
0.075853,6.731063093862865e-08,0.0353,41.8 deg
0.079742,7.62648714965768e-08,0.0353,41.8 deg
0.0838305,7.841744730189951e-08,0.0326,41.8 deg
0.088129,7.114904498243918e-08,0.0326,41.8 deg
0.0926475,7.735070662055258e-08,0.0323,41.8 deg
0.0973975,8.461581346129768e-08,0.0319,41.8 deg
0.102391,8.406930013889539e-08,0.0305,41.8 deg
0.10764,9.686217708700307e-08,0.0299,41.8 deg
0.11316,1.0047485988441959e-07,0.0282,41.8 deg
0.11896,1.0677898249320721e-07,0.028,41.8 deg
0.12506,1.1306390875076016e-07,0.0272,41.8 deg
0.131475,1.2452907420199022e-07,0.0263,41.8 deg
0.138215,1.3051858186094458e-07,0.0262,41.8 deg
0.1453,1.1788547817976836e-07,0.0262,41.8 deg
0.15275,1.308308948714054e-07,0.0251,41.8 deg
0.16058,1.4200075807500222e-07,0.024,41.8 deg
0.16881,1.4980284322365274e-07,0.0246,41.8 deg
0.17747,1.5273500631067318e-07,0.0236,41.8 deg
0.18657,1.7261300370397032e-07,0.0226,41.8 deg
0.196135,1.6970102110726679e-07,0.0224,41.8 deg
0.20619,1.8053250040055818e-07,0.0219,41.8 deg
0.21676,1.8904028723257554e-07,0.0214,41.8 deg
0.227875,1.9977929940929866e-07,0.0213,41.8 deg
0.23956,2.1564321422968304e-07,0.0204,41.8 deg
0.251845,2.2303178835877931e-07,0.0197,41.8 deg
0.264755,2.3202552729303835e-07,0.0194,41.8 deg
0.278325,2.611503007386759e-07,0.0185,41.8 deg
0.292595,2.5396848431655056e-07,0.0184,41.8 deg
0.3076,2.7584621107052247e-07,0.0176,41.8 deg
0.32337,2.8826963731561716e-07,0.0171,41.8 deg
0.33995,3.1651733052181113e-07,0.0173,41.8 deg
0.35738,3.2289493842946886e-07,0.0162,41.8 deg
0.3757,3.3437210631922704e-07,0.0161,41.8 deg
0.394965,3.250796849153427e-07,0.0159,41.8 deg
0.415215,3.3835070316654665e-07,0.0151,41.8 deg
0.436505,2.9459613478733593e-07,0.0177,41.8 deg
0.458885,3.896635271778381e-07,0.0153,41.8 deg
0.48241,4.209542770118839e-07,0.0142,41.8 deg
0.507145,4.3220966449105923e-07,0.0145,41.8 deg
0.533145,4.836161100331464e-07,0.0134,41.8 deg
0.56048,5.389666283005198e-07,0.0129,41.8 deg
0.58922,5.854569384721289e-07,0.0124,41.8 deg
0.61943,7.213369614061151e-07,0.0113,41.8 deg
0.65119,6.651306144001119e-07,0.0116,41.8 deg
0.68458,5.468316713679766e-07,0.0126,41.8 deg
0.719675,6.002835166144496e-07,0.012,41.8 deg
0.75657,6.483184345893758e-07,0.0119,41.8 deg
0.79536,7.307531860234288e-07,0.0112,41.8 deg
0.83614,8.0192241973899e-07,0.0108,41.8 deg
0.87901,9.065421742876395e-07,0.0103,41.8 deg
0.92408,1.0430764789911431e-06,0.0097,41.8 deg
0.97146,1.2315863690661086e-06,0.0091,41.8 deg
1.02127,9.106511097507414e-07,0.0101,41.8 deg
1.07365,7.869447454803791e-07,0.0104,41.8 deg
1.1287,7.723498528925205e-07,0.011,41.8 deg
1.18655,1.0950913781173187e-06,0.0095,41.8 deg
1.2474,1.1057708148854714e-06,0.0091,41.8 deg
1.31135,1.1812482686451464e-06,0.0088,41.8 deg
1.37855,8.576914527477661e-07,0.0105,41.8 deg
1.44925,8.445522161491293e-07,0.0105,41.8 deg
1.52355,1.0043571285137744e-06,0.0099,41.8 deg
1.60165,9.183154435051049e-07,0.0104,41.8 deg
1.6838,9.007293969280714e-07,0.0099,41.8 deg
1.77015,9.28593019656064e-07,0.0095,41.8 deg
1.8609,8.196983479037682e-07,0.0106,41.8 deg
1.9563,1.0586903816761255e-06,0.0093,41.8 deg
2.0566,1.134324155361202e-06,0.009,41.8 deg
2.16205,1.1496716447727008e-06,0.0092,41.8 deg
2.2729,1.0025199449859062e-06,0.0097,41.8 deg
2.3894,1.0173621675811896e-06,0.0094,41.8 deg
2.5119,1.0247343997082833e-06,0.0094,41.8 deg
2.6407,1.0175424953629501e-06,0.0095,41.8 deg
2.7761,1.0504743092473823e-06,0.0093,41.8 deg
2.91845,1.015052550092736e-06,0.0096,41.8 deg
3.06805,8.895523219338032e-07,0.0102,41.8 deg
3.22535,7.860071478355471e-07,0.011,41.8 deg
3.39075,7.674436628126628e-07,0.0108,41.8 deg
3.5646,7.259296954725966e-07,0.0116,41.8 deg
3.74735,7.030090852364797e-07,0.0117,41.8 deg
3.93945,7.39873477262214e-07,0.0121,41.8 deg
4.14145,7.438998654317425e-07,0.0135,41.8 deg
4.3538,7.282494468373186e-07,0.0144,41.8 deg
4.577,8.202203743431771e-07,0.0128,41.8 deg
4.81165,9.170178782863957e-07,0.0115,41.8 deg
5.05835,1.022850220335605e-06,0.0111,41.8 deg
5.3177,8.66544712726819e-07,0.0125,41.8 deg
5.59035,8.071395671356214e-07,0.0129,41.8 deg
5.877,7.63296835891478e-07,0.0134,41.8 deg
6.1783,7.218472796795204e-07,0.0139,41.8 deg
6.49505,7.175582463985912e-07,0.0141,41.8 deg
6.8281,8.114609680108788e-07,0.0132,41.8 deg
7.1782,9.38372620587652e-07,0.0129,41.8 deg
7.5462,9.135107632106904e-07,0.0125,41.8 deg
7.9331,1.0545031773353516e-06,0.0128,41.8 deg
8.33985,1.1642325474352576e-06,0.0123,41.8 deg
8.76745,1.189033699853933e-06,0.012,41.8 deg
9.21695,1.0386118033459988e-06,0.0128,41.8 deg
9.6895,8.974983267648067e-07,0.0146,41.8 deg
10.1863,7.514371469107979e-07,0.0156,41.8 deg
10.7085,7.128635702723263e-07,0.0164,41.8 deg
11.2575,7.326575558480054e-07,0.0139,41.8 deg
11.835,9.228797401483346e-07,0.0143,41.8 deg
12.442,1.6479747693161756e-06,0.0124,41.8 deg
13.0795,4.452705428083511e-06,0.0075,41.8 deg
13.75,8.937343938127474e-06,0.0052,41.8 deg
14.455,9.029979825781259e-06,0.0056,41.8 deg
15.196,3.881971996138001e-06,0.0099,41.8 deg
15.9755,3.517387197407625e-07,0.0331,41.8 deg
16.7945,4.932018092310106e-08,0.0972,41.8 deg
17.6555,3.2171839562764784e-09,0.1908,41.8 deg
18.561,2.744122732559523e-10,0.6847,41.8 deg
19.5125,0.0,0.0,41.8 deg
20.464,0.0,0.0,41.8 deg
