Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,6.972233099591908e-07,0.0022626175774215994,0.01,0.1,66.8 deg
0.1 - 1,1.9206251327934903e-06,0.0012588181364258735,0.1,1.0,66.8 deg
1 - 3.5,2.9736373070431908e-06,0.0018566758658777186,1.0,3.5,66.8 deg
3.5 - 10,2.790515775611938e-06,0.0033351350277888332,3.5,10.0,66.8 deg
10 - 20,4.472967111538105e-06,0.0037206997373343815,10.0,20.0,66.8 deg
