Energy,Value,Error,Angle
0.011927,5.474299365643437e-10,0.0465,0 deg
0.0125385,1.8490985756344635e-08,0.0998,0 deg
0.0131815,1.79979090289043e-08,0.1051,0 deg
0.013857,1.9715869202928905e-08,0.0927,0 deg
0.0145675,2.1867906640306454e-08,0.0865,0 deg
0.0153145,2.516964001330756e-08,0.0917,0 deg
0.0160995,2.4626249430303264e-08,0.0866,0 deg
0.016925,2.2511177758633944e-08,0.0849,0 deg
0.017793,2.7140579126052362e-08,0.0838,0 deg
0.0187055,3.007669481870494e-08,0.0752,0 deg
0.0196645,3.479482226503949e-08,0.073,0 deg
0.0206725,4.3224819908373005e-08,0.0683,0 deg
0.021732,4.769203262667696e-08,0.0641,0 deg
0.0228465,5.177906526976568e-08,0.0621,0 deg
0.024018,5.73027631840951e-08,0.0586,0 deg
0.025249,6.524057952898559e-08,0.0556,0 deg
0.0265435,6.504555216819719e-08,0.0534,0 deg
0.0279045,8.251233453160694e-08,0.0469,0 deg
0.0293355,9.527554348171485e-08,0.0444,0 deg
0.0308395,9.754000082892006e-08,0.0442,0 deg
0.0324205,1.1347664886392643e-07,0.0413,0 deg
0.034083,1.252160976212976e-07,0.0396,0 deg
0.0358305,1.3813250107634252e-07,0.0358,0 deg
0.0376675,1.5512368470189134e-07,0.0352,0 deg
0.039599,1.8541176546934468e-07,0.032,0 deg
0.0416295,1.4991285358997168e-07,0.0351,0 deg
0.0437635,1.1456942528048291e-07,0.0439,0 deg
0.046007,1.628948298214226e-07,0.0352,0 deg
0.048366,1.6745398208707546e-07,0.0345,0 deg
0.050846,1.9012738614635744e-07,0.0317,0 deg
0.053453,2.0936652945894022e-07,0.0304,0 deg
0.0561935,2.2353547176242998e-07,0.0294,0 deg
0.0590745,2.5994100762001164e-07,0.0279,0 deg
0.0621035,2.924865160932473e-07,0.0263,0 deg
0.0652875,3.4410807335759267e-07,0.0245,0 deg
0.0686345,3.561315362516308e-07,0.0239,0 deg
0.0721535,3.553626572621666e-07,0.0242,0 deg
0.075853,4.2980342681039823e-07,0.0219,0 deg
0.079742,2.1808563594842704e-07,0.031,0 deg
0.0838305,3.731964178350038e-07,0.0229,0 deg
0.088129,4.5212907405720245e-07,0.0211,0 deg
0.0926475,4.920788612879278e-07,0.0206,0 deg
0.0973975,5.426414775348835e-07,0.0192,0 deg
0.102391,5.70191669903722e-07,0.0185,0 deg
0.10764,6.26565356492686e-07,0.0179,0 deg
0.11316,6.667470422533184e-07,0.0171,0 deg
0.11896,5.819917688938028e-07,0.0191,0 deg
0.12506,7.088923961818586e-07,0.0166,0 deg
0.131475,7.530621254173518e-07,0.0164,0 deg
0.138215,8.679349376643158e-07,0.0152,0 deg
0.1453,9.401496460423087e-07,0.0147,0 deg
0.15275,8.840441524433764e-07,0.0151,0 deg
0.16058,1.0635498845816278e-06,0.0138,0 deg
0.16881,1.1662940976155925e-06,0.0129,0 deg
0.17747,1.2300970886432933e-06,0.0128,0 deg
0.18657,1.4063375253290006e-06,0.0121,0 deg
0.196135,1.4754295595387945e-06,0.0117,0 deg
0.20619,1.6645325760421565e-06,0.011,0 deg
0.21676,1.7686230361983605e-06,0.0106,0 deg
0.227875,2.013658937136645e-06,0.0099,0 deg
0.23956,1.8974867083916256e-06,0.0104,0 deg
0.251845,2.1711496125273807e-06,0.0096,0 deg
0.264755,2.4056705603244514e-06,0.0091,0 deg
0.278325,2.3507828389088467e-06,0.0093,0 deg
0.292595,2.4958847596389788e-06,0.0089,0 deg
0.3076,2.7929146432108255e-06,0.0084,0 deg
0.32337,2.8812362838229463e-06,0.0084,0 deg
0.33995,3.6122210604833374e-06,0.0074,0 deg
0.35738,3.249668931167296e-06,0.0079,0 deg
0.3757,2.9048247929343594e-06,0.0083,0 deg
0.394965,3.926273079288174e-06,0.0071,0 deg
0.415215,3.7335318971060344e-06,0.0073,0 deg
0.436505,4.153259937289866e-06,0.0068,0 deg
0.458885,4.363257100572882e-06,0.0065,0 deg
0.48241,4.6661707993842065e-06,0.0062,0 deg
0.507145,7.510271888028695e-06,0.0048,0 deg
0.533145,6.650149043109986e-06,0.0054,0 deg
0.56048,6.650183074921176e-06,0.0055,0 deg
0.58922,6.245501934153311e-06,0.0057,0 deg
0.61943,6.47875067177867e-06,0.0056,0 deg
0.65119,6.43941359401813e-06,0.0056,0 deg
0.68458,7.639000748279723e-06,0.0051,0 deg
0.719675,7.698831573217278e-06,0.0051,0 deg
0.75657,6.8754209091848435e-06,0.0054,0 deg
0.79536,8.47539695202946e-06,0.0049,0 deg
0.83614,7.151105393945005e-06,0.0055,0 deg
0.87901,6.939090716238165e-06,0.0055,0 deg
0.92408,8.349423603485894e-06,0.0049,0 deg
0.97146,8.514533666658048e-06,0.005,0 deg
1.02127,8.126492950144083e-06,0.0051,0 deg
1.07365,8.157588866716263e-06,0.0051,0 deg
1.1287,9.232703987805488e-06,0.0048,0 deg
1.18655,8.185616187761897e-06,0.0052,0 deg
1.2474,8.956029364108957e-06,0.005,0 deg
1.31135,8.374210833443509e-06,0.0054,0 deg
1.37855,9.096413433211191e-06,0.0051,0 deg
1.44925,8.189453651232579e-06,0.0056,0 deg
1.52355,8.256002487758057e-06,0.0056,0 deg
1.60165,8.909286287942211e-06,0.0055,0 deg
1.6838,8.850972733711798e-06,0.0056,0 deg
1.77015,6.617904890666405e-06,0.0069,0 deg
1.8609,7.850875464413392e-06,0.0062,0 deg
1.9563,7.614408281609243e-06,0.0066,0 deg
2.0566,6.879810114412215e-06,0.0071,0 deg
2.16205,6.182184694233725e-06,0.0079,0 deg
2.2729,6.238236993010651e-06,0.0081,0 deg
2.3894,5.082149508421969e-06,0.0092,0 deg
2.5119,4.764171510575333e-06,0.01,0 deg
2.6407,4.435372422045866e-06,0.0106,0 deg
2.7761,3.653758470901338e-06,0.0119,0 deg
2.91845,3.550323189178203e-06,0.0127,0 deg
3.06805,3.031715010431152e-06,0.0137,0 deg
3.22535,2.787399533319369e-06,0.0158,0 deg
3.39075,2.0671204516702058e-06,0.0185,0 deg
3.5646,1.999855612172519e-06,0.0194,0 deg
3.74735,1.7171203518975835e-06,0.0209,0 deg
3.93945,1.4894304658982187e-06,0.0237,0 deg
4.14145,1.3195900418400803e-06,0.0249,0 deg
4.3538,1.2050762753173779e-06,0.0285,0 deg
4.577,1.0600296277596973e-06,0.0304,0 deg
4.81165,1.0284241246524439e-06,0.0324,0 deg
