Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.0447239588804756e-06,0.0014474579505737925,0.01,0.1,66.8 deg
0.1 - 1,1.4104967107977356e-06,0.001322102975764885,0.1,1.0,66.8 deg
1 - 3.5,1.7157635195599632e-06,0.0022244740257628148,1.0,3.5,66.8 deg
3.5 - 10,1.3808721174477649e-06,0.004604909436736053,3.5,10.0,66.8 deg
10 - 20,1.5602675908547095e-06,0.005861246112309919,10.0,20.0,66.8 deg
