Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.0947866225122273e-07,0.003506734213945921,0.01,0.1,66.8 deg
0.1 - 1,2.017049669144197e-06,0.0011462330504403773,0.1,1.0,66.8 deg
1 - 3.5,9.403224948569795e-07,0.0026937096833197453,1.0,3.5,66.8 deg
3.5 - 10,1.5932465709833749e-07,0.012194610310007438,3.5,10.0,66.8 deg
10 - 20,1.5761194196987996e-07,0.01879653647113791,10.0,20.0,66.8 deg
