Energy,Value,Error,Angle
0.011927,5.624700773488873e-10,0.0459,12.2 deg
0.0125385,1.8550646742864523e-08,0.1066,12.2 deg
0.0131815,1.9150948722180073e-08,0.1023,12.2 deg
0.013857,1.980038945364153e-08,0.0919,12.2 deg
0.0145675,2.1917104180509623e-08,0.0884,12.2 deg
0.0153145,2.540740638370006e-08,0.0908,12.2 deg
0.0160995,2.5947163184655694e-08,0.0822,12.2 deg
0.016925,2.46404243170023e-08,0.0846,12.2 deg
0.017793,2.9498351829950354e-08,0.0839,12.2 deg
0.0187055,3.047899443096144e-08,0.0744,12.2 deg
0.0196645,3.594668258995751e-08,0.0715,12.2 deg
0.0206725,4.3491676829289386e-08,0.0682,12.2 deg
0.021732,4.896950493181906e-08,0.0632,12.2 deg
0.0228465,5.279062039144466e-08,0.0608,12.2 deg
0.024018,5.733755927545227e-08,0.0589,12.2 deg
0.025249,6.348858391138281e-08,0.0556,12.2 deg
0.0265435,6.526255934833381e-08,0.0542,12.2 deg
0.0279045,8.702705737079244e-08,0.0467,12.2 deg
0.0293355,9.594160466690864e-08,0.044,12.2 deg
0.0308395,9.863824587598288e-08,0.0444,12.2 deg
0.0324205,1.1453956359676405e-07,0.0409,12.2 deg
0.034083,1.2369733416835968e-07,0.0399,12.2 deg
0.0358305,1.3557773989594426e-07,0.0369,12.2 deg
0.0376675,1.5558070144984297e-07,0.0356,12.2 deg
0.039599,1.854205643762172e-07,0.0323,12.2 deg
0.0416295,1.5457157046713702e-07,0.0347,12.2 deg
0.0437635,1.1761736866366167e-07,0.0432,12.2 deg
0.046007,1.658146139370649e-07,0.0351,12.2 deg
0.048366,1.730737854745479e-07,0.0336,12.2 deg
0.050846,1.9072733372128916e-07,0.0318,12.2 deg
0.053453,2.1660834023756224e-07,0.03,12.2 deg
0.0561935,2.244215013783238e-07,0.0295,12.2 deg
0.0590745,2.6509918636408327e-07,0.0277,12.2 deg
0.0621035,2.986641468142771e-07,0.0261,12.2 deg
0.0652875,3.4515611012895523e-07,0.0243,12.2 deg
0.0686345,3.6747273161323057e-07,0.0237,12.2 deg
0.0721535,3.5933261991850066e-07,0.0239,12.2 deg
0.075853,4.393551473905835e-07,0.0216,12.2 deg
0.079742,2.235037262794428e-07,0.0306,12.2 deg
0.0838305,3.813903391847895e-07,0.0227,12.2 deg
0.088129,4.6160817409449426e-07,0.0211,12.2 deg
0.0926475,5.015428009224377e-07,0.0204,12.2 deg
0.0973975,5.530797752620642e-07,0.0189,12.2 deg
0.102391,5.8427215563828e-07,0.0184,12.2 deg
0.10764,6.370947236802836e-07,0.0178,12.2 deg
0.11316,6.837375012463891e-07,0.0169,12.2 deg
0.11896,5.921809161749732e-07,0.0189,12.2 deg
0.12506,7.192510868459995e-07,0.0164,12.2 deg
0.131475,7.706959795161997e-07,0.0162,12.2 deg
0.138215,8.908318115340627e-07,0.0151,12.2 deg
0.1453,9.544704738953262e-07,0.0146,12.2 deg
0.15275,9.025494020645839e-07,0.015,12.2 deg
0.16058,1.0860265315363064e-06,0.0137,12.2 deg
0.16881,1.1888364106089346e-06,0.0128,12.2 deg
0.17747,1.2583573994043371e-06,0.0127,12.2 deg
0.18657,1.4327949202082628e-06,0.0121,12.2 deg
0.196135,1.5008232386400468e-06,0.0117,12.2 deg
0.20619,1.6743975869773256e-06,0.0111,12.2 deg
0.21676,1.7991475068756498e-06,0.0106,12.2 deg
0.227875,2.0376558260355483e-06,0.0099,12.2 deg
0.23956,1.9156262869764903e-06,0.0104,12.2 deg
0.251845,2.1993040314706257e-06,0.0096,12.2 deg
0.264755,2.434175662089451e-06,0.0091,12.2 deg
0.278325,2.3802719064607527e-06,0.0093,12.2 deg
0.292595,2.5133447929351697e-06,0.009,12.2 deg
0.3076,2.8056518824482408e-06,0.0085,12.2 deg
0.32337,2.8980373117669066e-06,0.0084,12.2 deg
0.33995,3.594381549111415e-06,0.0075,12.2 deg
0.35738,3.246429002023124e-06,0.0079,12.2 deg
0.3757,2.9125261312530004e-06,0.0084,12.2 deg
0.394965,3.869980060523613e-06,0.0073,12.2 deg
0.415215,3.6807711637175297e-06,0.0075,12.2 deg
0.436505,4.0188889981938146e-06,0.0071,12.2 deg
0.458885,4.107656098815833e-06,0.007,12.2 deg
0.48241,4.233765317906318e-06,0.0068,12.2 deg
0.507145,6.505583807783024e-06,0.0055,12.2 deg
0.533145,6.27840282339643e-06,0.0057,12.2 deg
0.56048,6.402483705329589e-06,0.0057,12.2 deg
0.58922,6.0792221168466835e-06,0.0059,12.2 deg
0.61943,6.2566109916193625e-06,0.0058,12.2 deg
0.65119,6.206141795716898e-06,0.0059,12.2 deg
0.68458,7.2417529509708815e-06,0.0054,12.2 deg
0.719675,7.357272018468195e-06,0.0055,12.2 deg
0.75657,6.529648677180101e-06,0.0058,12.2 deg
0.79536,7.969634746948092e-06,0.0053,12.2 deg
0.83614,6.876612096152455e-06,0.0057,12.2 deg
0.87901,6.57793224036852e-06,0.0058,12.2 deg
0.92408,7.633697583232636e-06,0.0054,12.2 deg
0.97146,7.834313346061688e-06,0.0055,12.2 deg
1.02127,7.463601259584219e-06,0.0056,12.2 deg
1.07365,7.4741427090132425e-06,0.0056,12.2 deg
1.1287,8.363046941009545e-06,0.0054,12.2 deg
1.18655,7.5395217978326975e-06,0.0057,12.2 deg
1.2474,8.189924776839205e-06,0.0056,12.2 deg
1.31135,7.779000309811546e-06,0.0058,12.2 deg
1.37855,8.312922960443437e-06,0.0057,12.2 deg
1.44925,7.632069262969742e-06,0.0061,12.2 deg
1.52355,7.602722726980021e-06,0.0062,12.2 deg
1.60165,8.098303713982201e-06,0.006,12.2 deg
1.6838,8.19779827569005e-06,0.0061,12.2 deg
1.77015,6.2898980023279465e-06,0.0072,12.2 deg
1.8609,7.127436907955582e-06,0.0069,12.2 deg
1.9563,7.052808666912536e-06,0.0072,12.2 deg
2.0566,6.482683758228751e-06,0.0076,12.2 deg
2.16205,5.850202700081567e-06,0.0083,12.2 deg
2.2729,5.95065528763891e-06,0.0085,12.2 deg
2.3894,4.887814080922566e-06,0.0096,12.2 deg
2.5119,4.551979417728323e-06,0.0103,12.2 deg
2.6407,4.2134928111427156e-06,0.0111,12.2 deg
2.7761,3.476869195781483e-06,0.0126,12.2 deg
2.91845,3.310569985799409e-06,0.0139,12.2 deg
3.06805,2.8201907054289813e-06,0.0151,12.2 deg
3.22535,2.5446160899538637e-06,0.0171,12.2 deg
3.39075,1.91670352536624e-06,0.0191,12.2 deg
3.5646,1.8102983029268713e-06,0.0205,12.2 deg
3.74735,1.5762101168257304e-06,0.0226,12.2 deg
3.93945,1.3511348811327206e-06,0.0257,12.2 deg
4.14145,1.1872828714170965e-06,0.0272,12.2 deg
4.3538,1.0450260669389194e-06,0.032,12.2 deg
4.577,9.165725208277399e-07,0.0347,12.2 deg
4.81165,8.740947010836561e-07,0.0362,12.2 deg
5.05835,7.307858706592686e-07,0.0395,12.2 deg
5.3177,7.132643555232377e-07,0.0428,12.2 deg
5.59035,6.587925873887455e-07,0.0438,12.2 deg
5.877,5.985717620150386e-07,0.0438,12.2 deg
6.1783,6.089978882503204e-07,0.0425,12.2 deg
6.49505,5.996876352731233e-07,0.0466,12.2 deg
6.8281,6.199563395407871e-07,0.046,12.2 deg
7.1782,5.926378664512253e-07,0.0458,12.2 deg
7.5462,5.316701688141743e-07,0.0447,12.2 deg
7.9331,5.895908947373966e-07,0.0478,12.2 deg
