Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,4.323580409814519e-08,0.007335406317067312,0.01,0.1,66.8 deg
0.1 - 1,2.486464981216138e-07,0.003140528214994988,0.1,1.0,66.8 deg
1 - 3.5,7.155353586773222e-07,0.002711594942378427,1.0,3.5,66.8 deg
3.5 - 10,5.80614597250058e-07,0.003733734207538151,3.5,10.0,66.8 deg
10 - 20,7.754746612916706e-07,0.004628878506192758,10.0,20.0,66.8 deg
