Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.1273072087150096e-07,0.0033479731413363152,0.01,0.1,24.9 deg
0.1 - 1,3.182510354252063e-06,0.0009738031096780318,0.1,1.0,24.9 deg
1 - 3.5,1.9331973093910576e-06,0.0019551309491981903,1.0,3.5,24.9 deg
3.5 - 10,4.19841218540213e-07,0.008106588087745876,3.5,10.0,24.9 deg
10 - 20,2.2179423405546764e-06,0.006278257589555588,10.0,20.0,24.9 deg
