Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,6.514290588277853e-08,0.005806730386527913,0.01,0.1,41.8 deg
0.1 - 1,3.6206636294859214e-07,0.0024305598346514574,0.1,1.0,41.8 deg
1 - 3.5,1.3098532134701005e-06,0.0019368409460709156,1.0,3.5,41.8 deg
3.5 - 10,1.286181790696011e-06,0.0024019529741229704,3.5,10.0,41.8 deg
10 - 20,2.0828769757105594e-06,0.003140540887457786,10.0,20.0,41.8 deg
