Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,2.859235708609282e-07,0.003358847379596263,0.01,0.1,41.8 deg
0.1 - 1,2.8720108195441617e-06,0.001003259074587894,0.1,1.0,41.8 deg
1 - 3.5,1.5801239737933067e-06,0.0021324867852139063,1.0,3.5,41.8 deg
3.5 - 10,3.0810790937984987e-07,0.009423739366129,3.5,10.0,41.8 deg
10 - 20,5.627820972810895e-07,0.010813663850010933,10.0,20.0,41.8 deg
