Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,1.1187891417512366e-07,0.0063193310812553645,0.01,0.1,24.9 deg
0.1 - 1,1.5046503213025702e-06,0.001679874048771712,0.1,1.0,24.9 deg
1 - 3.5,1.4607718666827484e-06,0.002932096453211823,1.0,3.5,24.9 deg
3.5 - 10,8.631482218311179e-08,0.025029985923077133,3.5,10.0,24.9 deg
10 - 20,3.0851679942959224e-07,0.023315305115807535,10.0,20.0,24.9 deg
