Energy,Value,Error,Angle
0.488405,3.214475166916603e-08,0.0052,24.9 deg
0.50077,6.816352647744785e-07,0.0185,24.9 deg
0.513445,6.69159019615584e-07,0.0188,24.9 deg
0.52644,7.026680087183921e-07,0.0183,24.9 deg
0.53977,6.933603070828897e-07,0.0185,24.9 deg
0.553435,7.24737564968375e-07,0.0182,24.9 deg
0.567445,7.236339628279332e-07,0.0182,24.9 deg
0.58181,7.547048123923876e-07,0.018,24.9 deg
0.596535,7.784394023168463e-07,0.0176,24.9 deg
0.61164,7.722719300476778e-07,0.0179,24.9 deg
0.627125,7.668503861951219e-07,0.0179,24.9 deg
0.643,7.852163890254909e-07,0.0178,24.9 deg
0.65928,8.060077344318406e-07,0.0178,24.9 deg
0.67597,7.833525347004094e-07,0.0179,24.9 deg
0.69308,7.855385510312845e-07,0.0176,24.9 deg
0.710625,8.118784503549448e-07,0.0176,24.9 deg
0.728615,7.953566796508377e-07,0.0178,24.9 deg
0.74706,8.462349370650509e-07,0.0173,24.9 deg
0.76597,8.331552725229481e-07,0.0175,24.9 deg
0.78536,8.456588276304172e-07,0.0176,24.9 deg
0.805245,8.378496257942711e-07,0.0176,24.9 deg
0.82563,8.130790455459428e-07,0.0179,24.9 deg
0.84653,8.466009214162203e-07,0.0177,24.9 deg
0.86796,8.377643466089181e-07,0.0177,24.9 deg
0.88993,8.349702748773467e-07,0.0179,24.9 deg
0.912455,8.66840038891098e-07,0.0177,24.9 deg
0.935555,8.563520287885936e-07,0.018,24.9 deg
0.95924,8.648206705812717e-07,0.0179,24.9 deg
0.983525,8.768745253150606e-07,0.0177,24.9 deg
1.00841,9.025993645850254e-07,0.0176,24.9 deg
1.03395,8.524369454131459e-07,0.018,24.9 deg
1.06015,8.4806224937264e-07,0.0181,24.9 deg
1.087,9.079332243920146e-07,0.0177,24.9 deg
1.1145,9.667244291051058e-07,0.0174,24.9 deg
1.1427,9.188006815503798e-07,0.0179,24.9 deg
1.17165,9.042441240558137e-07,0.0178,24.9 deg
1.2013,9.120016683148236e-07,0.018,24.9 deg
1.2317,9.432226086120156e-07,0.0178,24.9 deg
1.2629,9.212948885981934e-07,0.0179,24.9 deg
1.29485,8.996287576486055e-07,0.0181,24.9 deg
1.3276,9.579532006974357e-07,0.0178,24.9 deg
1.3612,9.397827060937717e-07,0.0179,24.9 deg
1.39565,9.500074706279776e-07,0.018,24.9 deg
1.431,9.693504768485319e-07,0.0178,24.9 deg
1.46725,9.714107591273504e-07,0.0178,24.9 deg
1.5044,9.917075224689068e-07,0.0178,24.9 deg
1.5425,1.0123817169445474e-06,0.0176,24.9 deg
1.58155,1.0108875263186953e-06,0.0174,24.9 deg
1.62155,1.0131999648349119e-06,0.0174,24.9 deg
1.6626,9.98845600235743e-07,0.0176,24.9 deg
1.7047,1.003375120065039e-06,0.0176,24.9 deg
1.74785,1.0507166780356873e-06,0.0172,24.9 deg
1.7921,1.0027936001046942e-06,0.0177,24.9 deg
1.83745,1.0189101205145913e-06,0.0175,24.9 deg
1.88395,1.008698993035611e-06,0.0173,24.9 deg
1.93165,9.942239690824379e-07,0.0175,24.9 deg
1.98055,1.0596309847704715e-06,0.017,24.9 deg
2.0307,1.1282622420016573e-06,0.0172,24.9 deg
2.0821,1.164041825744473e-06,0.019,24.9 deg
2.1348,1.1372795251333434e-06,0.0172,24.9 deg
2.18885,1.1734678689367708e-06,0.0168,24.9 deg
2.24425,1.0997956522327737e-06,0.0171,24.9 deg
