Energy,Value,Error,Lower energy,Upper energy,Angle
0.1 - 1,1.1374919033260557e-06,0.0025187408382589395,0.1,1.0,24.9 deg
1 - 3.5,1.2242375761170741e-06,0.0017647145899039257,1.0,3.5,24.9 deg
3.5 - 10,2.0984127202043692e-06,0.002256030064953829,3.5,10.0,24.9 deg
10 - 20,9.396563638531198e-06,0.0020653959645694575,10.0,20.0,24.9 deg
