Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.104002536864544e-07,0.003235012213761267,0.01,0.1,0 deg
0.1 - 1,1.599226066043815e-06,0.0012125355191552692,0.1,1.0,0 deg
1 - 3.5,2.772330111394765e-07,0.004161392754356519,1.0,3.5,0 deg
3.5 - 10,2.7227923029008333e-08,0.03329120696548017,3.5,10.0,0 deg
10 - 20,6.444814998282553e-07,0.008270098407902618,10.0,20.0,0 deg
