Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,9.107373822494483e-08,0.006331359013420658,0.01,0.1,66.8 deg
0.1 - 1,2.03528100405891e-06,0.0014051901854852875,0.1,1.0,66.8 deg
1 - 3.5,3.21645945907835e-06,0.0019355063480052215,1.0,3.5,66.8 deg
3.5 - 10,2.739358728387727e-07,0.012118347450687721,3.5,10.0,66.8 deg
10 - 20,3.037931191322058e-07,0.018495009461871152,10.0,20.0,66.8 deg
