Energy,Value,Error,Lower energy,Upper energy,Angle
0.01 - 0.1,3.164052209044176e-07,0.0031955879473614763,0.01,0.1,12.2 deg
0.1 - 1,1.5509472943544478e-06,0.0012523629989682013,0.1,1.0,12.2 deg
1 - 3.5,2.479419872803723e-07,0.004714763642057371,1.0,3.5,12.2 deg
3.5 - 10,2.5837669417524423e-08,0.03318075425876435,3.5,10.0,12.2 deg
10 - 20,2.41941646310277e-07,0.017972780852980992,10.0,20.0,12.2 deg
