Energy,Value,Error,Angle
0.011927,1.9672740744751068e-09,0.0217,0 deg
0.0125385,1.7569130513074582e-08,0.0691,0 deg
0.0131815,2.130595959314653e-08,0.0996,0 deg
0.013857,1.6878137802404635e-08,0.0689,0 deg
0.0145675,2.0103194873018843e-08,0.0643,0 deg
0.0153145,1.9655219971302815e-08,0.0639,0 deg
0.0160995,1.924121033130855e-08,0.0627,0 deg
0.016925,2.1485251690781058e-08,0.0603,0 deg
0.017793,2.2636577436092547e-08,0.0591,0 deg
0.0187055,2.4632853246490554e-08,0.0565,0 deg
0.0196645,2.7102419400593087e-08,0.0565,0 deg
0.0206725,2.710458144126238e-08,0.0573,0 deg
0.021732,2.6141665057144346e-08,0.0547,0 deg
0.0228465,2.649538596927448e-08,0.0567,0 deg
0.024018,2.770628775438088e-08,0.0544,0 deg
0.025249,3.0298300368821e-08,0.0531,0 deg
0.0265435,3.225406719330268e-08,0.0571,0 deg
0.0279045,3.9249590450433916e-08,0.0435,0 deg
0.0293355,4.122160894292693e-08,0.0345,0 deg
0.0308395,3.727932909797732e-08,0.0411,0 deg
0.0324205,3.310497340755668e-08,0.0548,0 deg
0.034083,3.495015652107731e-08,0.0487,0 deg
0.0358305,3.400708326229508e-08,0.0465,0 deg
0.0376675,4.392300961374985e-08,0.0431,0 deg
0.039599,5.16689809320288e-08,0.0356,0 deg
0.0416295,5.218398836476924e-08,0.0369,0 deg
0.0437635,6.627961623935595e-08,0.0328,0 deg
0.046007,6.552822064233742e-08,0.0295,0 deg
0.048366,6.905392658175536e-08,0.03,0 deg
0.050846,6.68749562824875e-08,0.0319,0 deg
0.053453,5.793788614013967e-08,0.0373,0 deg
0.0561935,7.254142472609655e-08,0.0308,0 deg
0.0590745,8.266606459033342e-08,0.0286,0 deg
0.0621035,8.529750118868747e-08,0.0262,0 deg
0.0652875,9.184362242046014e-08,0.0269,0 deg
0.0686345,9.912764805068364e-08,0.0251,0 deg
0.0721535,1.0676859567549689e-07,0.0269,0 deg
0.075853,1.0050345993722107e-07,0.0244,0 deg
0.079742,1.178857654048348e-07,0.023,0 deg
0.0838305,1.2611478947395323e-07,0.0227,0 deg
0.088129,1.225977603494006e-07,0.0213,0 deg
0.0926475,1.320253578797278e-07,0.0208,0 deg
0.0973975,1.390819669765115e-07,0.0201,0 deg
0.102391,1.516850326790207e-07,0.0196,0 deg
0.10764,1.6425632789277347e-07,0.0181,0 deg
0.11316,1.8779666101745405e-07,0.0184,0 deg
0.11896,2.1210951758182633e-07,0.016,0 deg
0.12506,2.1382497257798196e-07,0.0151,0 deg
0.131475,2.3389395345417656e-07,0.0157,0 deg
0.138215,2.483611727122483e-07,0.0149,0 deg
0.1453,2.4125163859891337e-07,0.0171,0 deg
0.15275,2.7092701404251144e-07,0.0141,0 deg
0.16058,2.939827797353608e-07,0.0131,0 deg
0.16881,3.129153947065501e-07,0.0125,0 deg
0.17747,3.3119213250642675e-07,0.0123,0 deg
0.18657,3.8426216372261946e-07,0.0114,0 deg
0.196135,3.814232207726648e-07,0.0113,0 deg
0.20619,4.411192045031178e-07,0.0104,0 deg
0.21676,4.6760448632297234e-07,0.0098,0 deg
0.227875,5.043066186549038e-07,0.0096,0 deg
0.23956,5.78588765372574e-07,0.009,0 deg
0.251845,6.36189887936421e-07,0.0083,0 deg
0.264755,7.078706927567597e-07,0.0078,0 deg
0.278325,7.801758951887229e-07,0.0076,0 deg
0.292595,8.300675829344715e-07,0.0072,0 deg
0.3076,9.468327765246332e-07,0.0067,0 deg
0.32337,9.877624346610247e-07,0.0065,0 deg
0.33995,1.0926000734475098e-06,0.0061,0 deg
0.35738,1.2225092642591536e-06,0.0059,0 deg
0.3757,1.2123506791632651e-06,0.0058,0 deg
0.394965,1.285142621742925e-06,0.0056,0 deg
0.415215,1.419501731459086e-06,0.0051,0 deg
0.436505,1.1272939842886974e-06,0.006,0 deg
0.458885,1.7302527812446317e-06,0.0049,0 deg
0.48241,2.085899400057366e-06,0.0045,0 deg
0.507145,2.1121308503872804e-06,0.0045,0 deg
0.533145,2.6683482018479598e-06,0.0041,0 deg
0.56048,3.0386722664132625e-06,0.0039,0 deg
0.58922,3.562747561218456e-06,0.0037,0 deg
0.61943,4.705173225407263e-06,0.0035,0 deg
0.65119,3.970740391111105e-06,0.0036,0 deg
0.68458,2.854468603950736e-06,0.0037,0 deg
0.719675,3.4858036780348386e-06,0.0035,0 deg
0.75657,4.083440647912554e-06,0.0034,0 deg
0.79536,4.590480014113047e-06,0.0033,0 deg
0.83614,5.317850155900993e-06,0.0032,0 deg
0.87901,6.240733663385342e-06,0.0031,0 deg
0.92408,7.305513164087784e-06,0.003,0 deg
0.97146,9.222573182419336e-06,0.0029,0 deg
1.02127,6.029042523822755e-06,0.0032,0 deg
1.07365,4.804716058005924e-06,0.0031,0 deg
1.1287,4.4397807149292735e-06,0.0033,0 deg
1.18655,7.245604268804089e-06,0.0029,0 deg
1.2474,7.429878802346579e-06,0.0029,0 deg
1.31135,7.803202364169858e-06,0.0028,0 deg
1.37855,4.4613034060901995e-06,0.0033,0 deg
1.44925,4.3435873482160456e-06,0.0033,0 deg
1.52355,5.922120439937757e-06,0.003,0 deg
1.60165,5.339418691029101e-06,0.0031,0 deg
1.6838,5.908738781164078e-06,0.0029,0 deg
1.77015,6.199458161072469e-06,0.0028,0 deg
1.8609,5.216302217171007e-06,0.0031,0 deg
1.9563,7.505416711979925e-06,0.0028,0 deg
2.0566,7.946387185451284e-06,0.0028,0 deg
2.16205,8.126739226607022e-06,0.0028,0 deg
2.2729,7.245522966259307e-06,0.0029,0 deg
2.3894,8.303288227498199e-06,0.0027,0 deg
2.5119,8.59702994553229e-06,0.0027,0 deg
2.6407,1.023725927151256e-05,0.0025,0 deg
2.7761,1.605886634336262e-05,0.002,0 deg
2.91845,2.1481199099627352e-05,0.0017,0 deg
3.06805,2.2786372738970377e-05,0.0016,0 deg
3.22535,1.9631558431799933e-05,0.0017,0 deg
3.39075,1.22861052507063e-05,0.0022,0 deg
3.5646,7.218757530180605e-06,0.0029,0 deg
3.74735,6.629307429791691e-06,0.0031,0 deg
3.93945,5.618416905879459e-06,0.0034,0 deg
4.14145,4.742320146151144e-06,0.0039,0 deg
4.3538,4.4345087036899985e-06,0.0042,0 deg
4.577,5.658715898229578e-06,0.0037,0 deg
4.81165,6.760500416834108e-06,0.0038,0 deg
5.05835,7.696716509332957e-06,0.0035,0 deg
5.3177,6.024695429768982e-06,0.0038,0 deg
5.59035,5.757602778754182e-06,0.0039,0 deg
5.877,5.904125013446989e-06,0.004,0 deg
6.1783,5.471338362678113e-06,0.004,0 deg
6.49505,5.064604063453898e-06,0.0044,0 deg
6.8281,5.37834361837759e-06,0.0046,0 deg
7.1782,5.563574663078332e-06,0.0045,0 deg
7.5462,4.541771480198221e-06,0.0053,0 deg
7.9331,4.858443853691157e-06,0.0052,0 deg
8.33985,5.760984362937583e-06,0.005,0 deg
8.76745,6.242943916276242e-06,0.0051,0 deg
9.21695,6.552098482987747e-06,0.0046,0 deg
9.6895,7.211935480095053e-06,0.0045,0 deg
10.1863,6.904021908939671e-06,0.0046,0 deg
10.7085,7.4471930477710205e-06,0.0046,0 deg
11.2575,9.001024244764093e-06,0.004,0 deg
11.835,1.2035480329587891e-05,0.0034,0 deg
12.442,1.663031769450502e-05,0.003,0 deg
13.0795,2.61848153620266e-05,0.0025,0 deg
13.75,9.437976979348092e-05,0.0014,0 deg
14.455,0.0011802293808877646,0.0004,0 deg
15.196,0.002226462474455421,0.0003,0 deg
15.9755,0.0012104414544009715,0.0004,0 deg
16.7945,9.986808085692085e-05,0.0014,0 deg
17.6555,1.3599715798907438e-05,0.004,0 deg
18.561,1.3012949580288494e-06,0.0141,0 deg
19.5125,3.2307929477291916e-08,0.0637,0 deg
20.464,0.0,0.0,0 deg
