Energy,Value,Error,Angle
0.011927,3.791427524309022e-08,0.0066,0 deg
0.0125385,3.6800408510467507e-07,0.0165,0 deg
0.0131815,3.753317765439944e-07,0.016,0 deg
0.013857,3.912563263043124e-07,0.0159,0 deg
0.0145675,4.043777817699323e-07,0.0159,0 deg
0.0153145,4.0819026568544263e-07,0.0161,0 deg
0.0160995,4.149445610617045e-07,0.0161,0 deg
0.016925,4.294390529832149e-07,0.015,0 deg
0.017793,4.439858755477924e-07,0.015,0 deg
0.0187055,4.4257156300429936e-07,0.0151,0 deg
0.0196645,4.54403797913047e-07,0.0146,0 deg
0.0206725,4.82006812658498e-07,0.0147,0 deg
0.021732,5.074156009339205e-07,0.0146,0 deg
0.0228465,5.045098677239629e-07,0.0142,0 deg
0.024018,5.210854665012259e-07,0.014,0 deg
0.025249,5.489546254885487e-07,0.0138,0 deg
0.0265435,5.686388146050219e-07,0.0133,0 deg
0.0279045,5.765866030956412e-07,0.0131,0 deg
0.0293355,5.926104931622173e-07,0.0133,0 deg
0.0308395,6.012046598007931e-07,0.0129,0 deg
0.0324205,6.319642153003027e-07,0.0131,0 deg
0.034083,6.476791241238445e-07,0.0127,0 deg
0.0358305,6.515400998467507e-07,0.0131,0 deg
0.0376675,6.813989707194943e-07,0.0122,0 deg
0.039599,6.88458469733429e-07,0.0121,0 deg
0.0416295,7.187314654034405e-07,0.0119,0 deg
0.0437635,7.335327732198162e-07,0.0119,0 deg
0.046007,7.792665173255971e-07,0.0118,0 deg
0.048366,7.910941692464357e-07,0.0117,0 deg
0.050846,8.192484118217434e-07,0.0116,0 deg
0.053453,8.314442751805743e-07,0.0112,0 deg
0.0561935,8.610447807657225e-07,0.0114,0 deg
0.0590745,8.81918560731256e-07,0.011,0 deg
0.0621035,8.922126663856133e-07,0.0109,0 deg
0.0652875,9.483072722586076e-07,0.0111,0 deg
0.0686345,9.614573375701999e-07,0.011,0 deg
0.0721535,1.0018305762271264e-06,0.0104,0 deg
0.075853,1.0213821211524525e-06,0.0103,0 deg
0.079742,1.0600996741018535e-06,0.01,0 deg
0.0838305,1.0941494976911784e-06,0.0104,0 deg
0.088129,1.128894820707009e-06,0.01,0 deg
0.0926475,1.1598326020382581e-06,0.0098,0 deg
0.0973975,1.1971581460388368e-06,0.0097,0 deg
0.102391,1.2547132838478616e-06,0.0098,0 deg
0.10764,1.342994381349737e-06,0.0108,0 deg
0.11316,1.3598705873402953e-06,0.0121,0 deg
0.11896,1.3350963920892942e-06,0.0092,0 deg
0.12506,1.4300312444153002e-06,0.0097,0 deg
0.131475,1.443801040837461e-06,0.0093,0 deg
0.138215,1.5150501594445958e-06,0.0092,0 deg
0.1453,1.5567614048847994e-06,0.0093,0 deg
0.15275,1.6245901236675934e-06,0.01,0 deg
0.16058,1.6686569879963368e-06,0.0089,0 deg
0.16881,1.7478085443640502e-06,0.0098,0 deg
0.17747,1.817470997055571e-06,0.0094,0 deg
0.18657,1.8335274621792273e-06,0.0094,0 deg
0.196135,1.9180948298074618e-06,0.009,0 deg
0.20619,2.0138263705672248e-06,0.0088,0 deg
0.21676,2.120050506994664e-06,0.0077,0 deg
0.227875,2.168798823868055e-06,0.0078,0 deg
0.23956,2.2728366037040584e-06,0.0076,0 deg
0.251845,2.3575326657731074e-06,0.0076,0 deg
0.264755,2.4305950212361635e-06,0.0074,0 deg
0.278325,2.582073958289843e-06,0.0072,0 deg
0.292595,2.7011451510694544e-06,0.0074,0 deg
0.3076,2.7866759954210704e-06,0.0074,0 deg
0.32337,2.971821826154131e-06,0.0073,0 deg
0.33995,3.070315903382878e-06,0.0074,0 deg
0.35738,3.207989842670662e-06,0.0072,0 deg
0.3757,3.3162762939112963e-06,0.0069,0 deg
0.394965,3.4277349060020333e-06,0.007,0 deg
0.415215,3.6163902688056284e-06,0.0071,0 deg
0.436505,3.684911518970113e-06,0.007,0 deg
0.458885,3.8480350813034495e-06,0.0074,0 deg
0.48241,3.971617744576259e-06,0.007,0 deg
0.507145,4.042591089055078e-06,0.0069,0 deg
0.533145,4.181734942857675e-06,0.0072,0 deg
0.56048,4.239469210319513e-06,0.007,0 deg
0.58922,4.155495614710428e-06,0.0066,0 deg
0.61943,2.8732758630059173e-06,0.0088,0 deg
0.65119,2.5602699824183123e-06,0.0091,0 deg
0.68458,4.289252293938795e-06,0.0078,0 deg
0.719675,4.731547943071906e-06,0.0068,0 deg
0.75657,4.972263501709903e-06,0.0073,0 deg
0.79536,5.031741937978525e-06,0.0066,0 deg
0.83614,4.237856525730104e-06,0.0069,0 deg
0.87901,5.1175384033986715e-06,0.0063,0 deg
0.92408,5.18885365443191e-06,0.0061,0 deg
0.97146,5.1553108520841286e-06,0.0061,0 deg
1.02127,5.261695294139193e-06,0.0061,0 deg
1.07365,5.51597270030305e-06,0.006,0 deg
1.1287,5.746336182888932e-06,0.0061,0 deg
1.18655,6.113548625038873e-06,0.006,0 deg
1.2474,6.410612180848548e-06,0.0059,0 deg
1.31135,6.807637857037077e-06,0.0058,0 deg
1.37855,7.3021792301294355e-06,0.0054,0 deg
1.44925,7.754854983395975e-06,0.0053,0 deg
1.52355,8.072471317440891e-06,0.0053,0 deg
1.60165,8.451085734463646e-06,0.0051,0 deg
1.6838,9.168533356013456e-06,0.0049,0 deg
1.77015,9.82816933323233e-06,0.0046,0 deg
1.8609,9.841296572787581e-06,0.0047,0 deg
1.9563,9.813821752864552e-06,0.0045,0 deg
2.0566,9.654074517744434e-06,0.0047,0 deg
2.16205,9.071367992377083e-06,0.005,0 deg
2.2729,8.516670504218265e-06,0.0052,0 deg
2.3894,7.959670222275864e-06,0.0054,0 deg
2.5119,7.335038024495906e-06,0.006,0 deg
2.6407,6.826172725162817e-06,0.0061,0 deg
2.7761,5.384933508942616e-06,0.0075,0 deg
2.91845,6.915227102209256e-06,0.0061,0 deg
3.06805,1.0642549144130407e-05,0.0043,0 deg
3.22535,1.3153626556147869e-05,0.0037,0 deg
3.39075,9.69372632487891e-06,0.005,0 deg
3.5646,6.250511274376687e-06,0.0073,0 deg
3.74735,6.479878696882035e-06,0.0071,0 deg
3.93945,6.544881505731754e-06,0.0071,0 deg
4.14145,6.465333068834619e-06,0.0071,0 deg
4.3538,6.142464213641955e-06,0.0076,0 deg
4.577,5.830734012814544e-06,0.0077,0 deg
4.81165,5.689801162947875e-06,0.0078,0 deg
5.05835,5.453029187396148e-06,0.0077,0 deg
5.3177,5.068885673748528e-06,0.0081,0 deg
5.59035,5.043817310986605e-06,0.0083,0 deg
5.877,5.071140492119403e-06,0.0086,0 deg
6.1783,5.154877635077964e-06,0.0087,0 deg
6.49505,5.330858997157527e-06,0.0085,0 deg
6.8281,5.288734554410496e-06,0.0096,0 deg
7.1782,5.340984478636485e-06,0.01,0 deg
7.5462,5.661592934962335e-06,0.0104,0 deg
7.9331,6.037549642792809e-06,0.0105,0 deg
8.33985,6.465145339531344e-06,0.0106,0 deg
8.76745,6.60667831812315e-06,0.011,0 deg
9.21695,6.816848119333178e-06,0.0107,0 deg
9.6895,6.974549045716531e-06,0.0103,0 deg
10.1863,7.797706622751875e-06,0.0102,0 deg
10.7085,9.934964693694035e-06,0.0094,0 deg
11.2575,1.533431533044231e-05,0.0075,0 deg
11.835,2.7383593715785298e-05,0.0069,0 deg
12.442,5.0166941438121674e-05,0.005,0 deg
13.0795,0.00011389266966898803,0.0027,0 deg
13.75,0.000353005502698941,0.0009,0 deg
14.455,0.0016112800066306083,0.0004,0 deg
15.196,0.0031098662951227294,0.0003,0 deg
15.9755,0.0019731883694362995,0.0003,0 deg
16.7945,0.00023314260001527551,0.001,0 deg
17.6555,1.7418049076931983e-05,0.004,0 deg
18.561,2.715091590337586e-06,0.0097,0 deg
19.5125,5.246728055446342e-07,0.0233,0 deg
20.464,8.760026027165925e-08,0.0594,0 deg
