Cells,Value,Error
500.0,0.000204649,0.0011
501.0,5.98371e-05,0.002
502.0,7.83454e-06,0.0056
503.0,1.2441e-06,0.0129
504.0,2.06856e-07,0.0295
505.0,3.6469e-08,0.0651
506.0,8.01637e-09,0.162
