Value,Error,Energy
1.075951664270705,0.0020089909967321365,0.1 - 1
3.482174640626936,0.004762980335531295,1 - 3.5
0.8944249160027193,0.008699240730609126,3.5 - 10
0.0028035882846629925,0.045886374193217276,10 - 20
