Cells,Energy,Value,Error
3.0,0.0012341,67562.7,0.0051
3.0,0.00158461,82167.1,0.0051
3.0,0.00203468,85162.8,0.005
3.0,0.00224867,16896.9,0.0057
3.0,0.00248517,21091.8,0.0056
3.0,0.00261259,8893.67,0.0064
3.0,0.00274654,11056.1,0.0063
3.0,0.00303539,29818.5,0.0056
3.0,0.00335463,32174.3,0.0056
3.0,0.00370744,32642.0,0.0055
3.0,0.00430742,40384.1,0.0054
3.0,0.00553084,67160.4,0.0052
3.0,0.00710174,67237.4,0.0052
3.0,0.00911882,50255.7,0.0053
3.0,0.0105946,40201.5,0.0055
3.0,0.0117088,30046.4,0.0057
3.0,0.0150344,71648.5,0.0053
3.0,0.0193045,63821.7,0.0054
3.0,0.0218749,43360.4,0.0057
3.0,0.0235786,32137.1,0.006
3.0,0.0241755,13586.0,0.0072
3.0,0.0247875,17177.2,0.0069
3.0,0.0260584,21831.3,0.0062
3.0,0.0270001,11580.2,0.0068
3.0,0.0285011,5360.91,0.0067
3.0,0.0318278,19416.6,0.0061
3.0,0.0343067,20107.3,0.0063
3.0,0.0408677,53739.1,0.0056
3.0,0.0463092,44480.1,0.0058
3.0,0.0524752,45391.5,0.0058
3.0,0.0565622,22579.6,0.0064
3.0,0.0673795,64948.7,0.0056
3.0,0.0720245,30187.7,0.0063
3.0,0.0794987,34280.6,0.0062
3.0,0.0825034,18009.2,0.007
3.0,0.086517,11049.2,0.0072
3.0,0.0980365,41967.0,0.006
3.0,0.11109,42290.0,0.0061
3.0,0.116786,21352.4,0.0069
3.0,0.122773,24554.9,0.0068
3.0,0.129068,24473.3,0.0068
3.0,0.135686,27219.7,0.0067
3.0,0.142642,15864.0,0.0073
3.0,0.149956,13591.8,0.0073
3.0,0.157644,19169.7,0.0071
3.0,0.165727,19603.3,0.0071
3.0,0.174224,18191.5,0.0073
3.0,0.183156,22376.0,0.0071
3.0,0.192547,16324.6,0.0075
3.0,0.202419,15083.3,0.0075
3.0,0.212797,17383.9,0.0074
3.0,0.223708,18508.7,0.0074
3.0,0.235177,18915.3,0.0074
3.0,0.247235,18556.1,0.0075
3.0,0.273237,42613.2,0.0067
3.0,0.287246,16713.5,0.0079
3.0,0.294518,9112.75,0.0092
3.0,0.297211,3951.54,0.0127
3.0,0.298491,1801.6,0.0175
3.0,0.301974,5150.21,0.0115
3.0,0.333733,34497.9,0.0071
3.0,0.368832,32567.7,0.0074
3.0,0.387742,14739.8,0.0086
3.0,0.407622,11167.4,0.009
3.0,0.450492,20954.5,0.0081
3.0,0.497871,25392.2,0.0081
3.0,0.523397,13058.4,0.0093
3.0,0.550232,12349.0,0.0096
3.0,0.578443,13054.6,0.0096
3.0,0.608101,13051.8,0.01
3.0,0.639279,10582.5,0.0105
3.0,0.672055,10126.9,0.0109
3.0,0.706512,8640.47,0.0115
3.0,0.742736,7151.04,0.0122
3.0,0.780817,5753.28,0.0129
3.0,0.82085,5279.53,0.0134
3.0,0.862936,5225.26,0.014
3.0,0.90718,4324.5,0.0149
3.0,0.961672,4697.66,0.015
3.0,1.00259,2510.7,0.0174
3.0,1.10803,6324.62,0.0138
3.0,1.16484,3212.38,0.0168
3.0,1.22456,3086.19,0.0171
3.0,1.28735,2476.27,0.0186
3.0,1.35335,2335.31,0.0188
3.0,1.42274,2322.16,0.0198
3.0,1.49569,1984.95,0.021
3.0,1.57237,1830.01,0.0215
3.0,1.65299,1765.85,0.0218
3.0,1.73774,1824.76,0.0225
3.0,1.82684,1665.89,0.023
3.0,1.9205,1453.48,0.0242
3.0,2.01897,1319.52,0.0252
3.0,2.12248,1234.98,0.0264
3.0,2.2313,1215.46,0.0267
3.0,2.30693,816.414,0.0314
3.0,2.3457,366.97,0.0439
3.0,2.36533,196.244,0.056
3.0,2.38513,178.951,0.0607
3.0,2.46597,669.324,0.034
3.0,2.5924,886.779,0.0296
3.0,2.72532,908.31,0.0307
3.0,2.86505,776.397,0.0329
3.0,3.01194,807.05,0.0329
3.0,3.16637,659.94,0.0361
3.0,3.32871,633.958,0.0361
3.0,3.67879,1083.82,0.0302
3.0,4.0657,933.498,0.0316
3.0,4.49329,806.6,0.0329
3.0,4.72367,398.642,0.0478
3.0,4.96585,392.115,0.049
3.0,5.22046,348.461,0.0494
3.0,5.48812,315.241,0.0507
3.0,5.7695,356.409,0.0503
3.0,6.06531,337.633,0.0503
3.0,6.37628,325.625,0.0577
3.0,6.59241,225.277,0.0632
3.0,6.7032,104.442,0.082
3.0,7.04688,362.52,0.0508
3.0,7.40818,360.475,0.0519
3.0,7.78801,357.088,0.053
3.0,8.18731,419.424,0.0501
3.0,8.60708,460.836,0.0471
3.0,9.04837,473.04,0.0476
3.0,9.51229,472.949,0.0476
3.0,10.0,485.667,0.0495
3.0,10.5127,549.861,0.0461
3.0,11.0517,605.174,0.0429
3.0,11.6183,703.302,0.041
3.0,12.214,973.654,0.0365
3.0,12.5232,598.605,0.0472
3.0,12.8403,649.484,0.0435
3.0,13.4986,1845.24,0.0288
3.0,13.8403,1534.48,0.0333
3.0,14.1907,986.593,0.0429
3.0,14.5499,159.198,0.1205
3.0,14.9182,10.6406,0.4478
3.0,15.6831,0.0,0.0
3.0,16.4872,0.0,0.0
3.0,16.9046,0.0,0.0
3.0,17.3325,0.0,0.0
3.0,19.6403,0.0,0.0
3.0,total,3935860.0,0.0042
4.0,1.00001e-07,51390.5,0.006
4.0,4.13994e-07,144582.0,0.0048
4.0,5.31579e-07,39752.1,0.006
4.0,6.8256e-07,44240.2,0.0058
4.0,8.76425e-07,49098.1,0.0056
4.0,1.12535e-06,53633.9,0.0055
4.0,1.44498e-06,57865.1,0.0054
4.0,1.85539e-06,61995.4,0.0053
4.0,2.38237e-06,65805.2,0.0052
4.0,3.05902e-06,69350.1,0.0052
4.0,3.92786e-06,72594.7,0.0051
4.0,5.04348e-06,75721.5,0.0051
4.0,6.47595e-06,77747.5,0.005
4.0,8.31529e-06,79610.4,0.005
4.0,1.0677e-05,82337.0,0.005
4.0,1.37096e-05,82592.6,0.005
4.0,1.76035e-05,84236.2,0.005
4.0,2.26033e-05,84442.1,0.005
4.0,2.90232e-05,83531.8,0.0051
4.0,3.72665e-05,81541.0,0.0051
4.0,4.78512e-05,77927.9,0.0051
4.0,6.14421e-05,90182.5,0.005
4.0,7.88932e-05,89617.2,0.005
4.0,0.000101301,88593.2,0.0051
4.0,0.000130073,87757.3,0.0051
4.0,0.000167017,88887.6,0.0051
4.0,0.000214454,91720.9,0.0051
4.0,0.000275364,98826.1,0.005
4.0,0.000353575,66324.1,0.0051
4.0,0.000453999,78183.6,0.0052
4.0,0.000582947,88031.0,0.0051
4.0,0.000748518,97719.1,0.0051
4.0,0.000961117,103388.0,0.005
4.0,0.0012341,96148.0,0.0051
4.0,0.00158461,117327.0,0.005
4.0,0.00203468,122381.0,0.0049
4.0,0.00224867,24007.6,0.0058
4.0,0.00248517,30131.0,0.0057
4.0,0.00261259,12731.2,0.0066
4.0,0.00274654,15961.2,0.0065
4.0,0.00303539,42807.1,0.0056
4.0,0.00335463,46388.1,0.0056
4.0,0.00370744,46735.4,0.0055
4.0,0.00430742,58338.4,0.0054
4.0,0.00553084,96534.0,0.0051
4.0,0.00710174,96658.0,0.0051
4.0,0.00911882,72933.0,0.0053
4.0,0.0105946,58347.1,0.0055
4.0,0.0117088,43527.8,0.0058
4.0,0.0150344,104343.0,0.0052
4.0,0.0193045,92237.8,0.0053
4.0,0.0218749,62555.0,0.0057
4.0,0.0235786,46502.4,0.006
4.0,0.0241755,19550.8,0.0074
4.0,0.0247875,24957.8,0.007
4.0,0.0260584,31561.7,0.0063
4.0,0.0270001,16803.1,0.007
4.0,0.0285011,7722.85,0.007
4.0,0.0318278,28145.2,0.0062
4.0,0.0343067,28980.9,0.0064
4.0,0.0408677,78028.6,0.0055
4.0,0.0463092,64917.1,0.0057
4.0,0.0524752,65839.1,0.0057
4.0,0.0565622,32462.2,0.0064
4.0,0.0673795,93622.2,0.0055
4.0,0.0720245,44067.9,0.0062
4.0,0.0794987,49914.7,0.0061
4.0,0.0825034,25963.5,0.0071
4.0,0.086517,16150.6,0.0074
4.0,0.0980365,61374.4,0.0059
4.0,0.11109,61663.6,0.006
4.0,0.116786,30931.7,0.0069
4.0,0.122773,35801.1,0.0067
4.0,0.129068,35382.8,0.0068
4.0,0.135686,39293.4,0.0067
4.0,0.142642,23170.6,0.0073
4.0,0.149956,19885.5,0.0075
4.0,0.157644,28018.2,0.0072
4.0,0.165727,28553.6,0.0071
4.0,0.174224,26693.0,0.0073
4.0,0.183156,32593.6,0.007
4.0,0.192547,23911.9,0.0075
4.0,0.202419,22171.4,0.0076
4.0,0.212797,25431.1,0.0074
4.0,0.223708,27110.1,0.0075
4.0,0.235177,27504.9,0.0074
4.0,0.247235,27226.6,0.0075
4.0,0.273237,62347.0,0.0065
4.0,0.287246,24556.8,0.0079
4.0,0.294518,13401.3,0.0095
4.0,0.297211,5876.92,0.0131
4.0,0.298491,2636.49,0.0183
4.0,0.301974,7607.39,0.0119
4.0,0.333733,50880.1,0.007
4.0,0.368832,48298.4,0.0071
4.0,0.387742,21910.8,0.0085
4.0,0.407622,16399.9,0.009
4.0,0.450492,31319.0,0.0079
4.0,0.497871,37752.9,0.0079
4.0,0.523397,19247.0,0.0092
4.0,0.550232,18473.5,0.0094
4.0,0.578443,19032.4,0.0095
4.0,0.608101,19328.3,0.0097
4.0,0.639279,15963.9,0.0104
4.0,0.672055,15145.2,0.0106
4.0,0.706512,12849.0,0.0112
4.0,0.742736,10746.6,0.0119
4.0,0.780817,8690.22,0.0129
4.0,0.82085,7891.19,0.0133
4.0,0.862936,7906.11,0.0137
4.0,0.90718,6461.59,0.0148
4.0,0.961672,7138.14,0.0146
4.0,1.00259,3717.08,0.0177
4.0,1.10803,9517.47,0.0135
4.0,1.16484,4833.95,0.0169
4.0,1.22456,4630.92,0.0171
4.0,1.28735,3779.88,0.0184
4.0,1.35335,3515.88,0.019
4.0,1.42274,3535.79,0.0193
4.0,1.49569,3085.41,0.0205
4.0,1.57237,2856.45,0.0214
4.0,1.65299,2786.65,0.0216
4.0,1.73774,2770.4,0.022
4.0,1.82684,2498.25,0.0226
4.0,1.9205,2176.42,0.0244
4.0,2.01897,1983.43,0.0253
4.0,2.12248,1872.5,0.0265
4.0,2.2313,1851.92,0.0257
4.0,2.30693,1144.7,0.031
4.0,2.3457,578.34,0.0429
4.0,2.36533,272.069,0.0578
4.0,2.38513,298.141,0.0575
4.0,2.46597,972.044,0.034
4.0,2.5924,1405.17,0.0302
4.0,2.72532,1342.27,0.0307
4.0,2.86505,1166.86,0.0318
4.0,3.01194,1188.76,0.0321
4.0,3.16637,1041.16,0.0338
4.0,3.32871,956.607,0.0363
4.0,3.67879,1644.46,0.0297
4.0,4.0657,1368.02,0.0309
4.0,4.49329,1298.71,0.0323
4.0,4.72367,642.089,0.0463
4.0,4.96585,558.787,0.0469
4.0,5.22046,554.694,0.0477
4.0,5.48812,479.125,0.0498
4.0,5.7695,541.069,0.0478
4.0,6.06531,502.289,0.0503
4.0,6.37628,500.436,0.0514
4.0,6.59241,348.492,0.0593
4.0,6.7032,175.896,0.0796
4.0,7.04688,534.021,0.0486
4.0,7.40818,529.605,0.0504
4.0,7.78801,579.23,0.0492
4.0,8.18731,658.823,0.0474
4.0,8.60708,683.304,0.0461
4.0,9.04837,724.023,0.0455
4.0,9.51229,697.334,0.0453
4.0,10.0,772.505,0.0459
4.0,10.5127,849.695,0.0424
4.0,11.0517,926.802,0.0402
4.0,11.6183,1083.79,0.0387
4.0,12.214,1414.72,0.0343
4.0,12.5232,873.954,0.0444
4.0,12.8403,1011.08,0.0398
4.0,13.4986,2724.07,0.0264
4.0,13.8403,2308.41,0.0294
4.0,14.1907,1550.96,0.0385
4.0,14.5499,254.753,0.1031
4.0,14.9182,15.1291,0.3704
4.0,15.6831,0.0,0.0
4.0,16.4872,0.0,0.0
4.0,16.9046,0.0,0.0
4.0,17.3325,0.0,0.0
4.0,19.6403,0.0,0.0
4.0,total,5665670.0,0.004
5.0,1.00001e-07,76822.3,0.0055
5.0,4.13994e-07,217280.0,0.0045
5.0,5.31579e-07,59735.6,0.0055
5.0,6.8256e-07,66309.7,0.0053
5.0,8.76425e-07,73100.4,0.0052
5.0,1.12535e-06,79679.5,0.0051
5.0,1.44498e-06,86433.5,0.005
5.0,1.85539e-06,93238.3,0.0049
5.0,2.38237e-06,99062.3,0.0049
5.0,3.05902e-06,104709.0,0.0048
5.0,3.92786e-06,108770.0,0.0048
5.0,5.04348e-06,113907.0,0.0047
5.0,6.47595e-06,117135.0,0.0047
5.0,8.31529e-06,120099.0,0.0047
5.0,1.0677e-05,124209.0,0.0047
5.0,1.37096e-05,124893.0,0.0047
5.0,1.76035e-05,126635.0,0.0047
5.0,2.26033e-05,127790.0,0.0047
5.0,2.90232e-05,126992.0,0.0047
5.0,3.72665e-05,123799.0,0.0048
5.0,4.78512e-05,118460.0,0.0047
5.0,6.14421e-05,137647.0,0.0047
5.0,7.88932e-05,136884.0,0.0047
5.0,0.000101301,134817.0,0.0047
5.0,0.000130073,133190.0,0.0047
5.0,0.000167017,135217.0,0.0048
5.0,0.000214454,140090.0,0.0047
5.0,0.000275364,150007.0,0.0047
5.0,0.000353575,100625.0,0.0048
5.0,0.000453999,119161.0,0.0048
5.0,0.000582947,133894.0,0.0048
5.0,0.000748518,149138.0,0.0047
5.0,0.000961117,157959.0,0.0047
5.0,0.0012341,147428.0,0.0048
5.0,0.00158461,179451.0,0.0047
5.0,0.00203468,187017.0,0.0046
5.0,0.00224867,37078.9,0.0053
5.0,0.00248517,46332.3,0.0052
5.0,0.00261259,19754.9,0.0059
5.0,0.00274654,24423.9,0.0059
5.0,0.00303539,65811.9,0.0052
5.0,0.00335463,71381.2,0.0052
5.0,0.00370744,72482.6,0.0051
5.0,0.00430742,89972.1,0.005
5.0,0.00553084,149095.0,0.0048
5.0,0.00710174,149619.0,0.0048
5.0,0.00911882,111999.0,0.0049
5.0,0.0105946,90269.3,0.0051
5.0,0.0117088,67249.3,0.0053
5.0,0.0150344,160271.0,0.0048
5.0,0.0193045,142254.0,0.0049
5.0,0.0218749,96278.5,0.0052
5.0,0.0235786,71857.9,0.0055
5.0,0.0241755,30127.0,0.0067
5.0,0.0247875,38348.8,0.0064
5.0,0.0260584,48646.5,0.0057
5.0,0.0270001,26002.1,0.0062
5.0,0.0285011,11978.9,0.0061
5.0,0.0318278,43278.2,0.0056
5.0,0.0343067,44666.8,0.0058
5.0,0.0408677,120130.0,0.0052
5.0,0.0463092,100195.0,0.0053
5.0,0.0524752,102289.0,0.0053
5.0,0.0565622,50289.7,0.0059
5.0,0.0673795,145086.0,0.0051
5.0,0.0720245,68269.7,0.0057
5.0,0.0794987,77645.2,0.0056
5.0,0.0825034,40203.6,0.0064
5.0,0.086517,24695.4,0.0067
5.0,0.0980365,95611.7,0.0055
5.0,0.11109,95972.9,0.0055
5.0,0.116786,48790.3,0.0063
5.0,0.122773,55808.4,0.0062
5.0,0.129068,55556.2,0.0062
5.0,0.135686,61811.2,0.0061
5.0,0.142642,36152.8,0.0066
5.0,0.149956,30994.2,0.0067
5.0,0.157644,43636.3,0.0065
5.0,0.165727,44895.2,0.0065
5.0,0.174224,41520.0,0.0066
5.0,0.183156,51003.8,0.0065
5.0,0.192547,37453.1,0.0068
5.0,0.202419,34721.1,0.0068
5.0,0.212797,40174.8,0.0067
5.0,0.223708,43092.1,0.0067
5.0,0.235177,43123.3,0.0068
5.0,0.247235,42856.6,0.0068
5.0,0.273237,98317.2,0.006
5.0,0.287246,38645.2,0.0071
5.0,0.294518,20984.8,0.0084
5.0,0.297211,9208.25,0.0117
5.0,0.298491,4138.29,0.016
5.0,0.301974,12093.0,0.0106
5.0,0.333733,80817.2,0.0064
5.0,0.368832,76122.9,0.0066
5.0,0.387742,34917.7,0.0078
5.0,0.407622,26412.9,0.0082
5.0,0.450492,49904.2,0.0073
5.0,0.497871,60485.1,0.0072
5.0,0.523397,30568.3,0.0083
5.0,0.550232,29059.6,0.0085
5.0,0.578443,30306.8,0.0086
5.0,0.608101,31060.0,0.0088
5.0,0.639279,25207.9,0.0093
5.0,0.672055,24194.5,0.0096
5.0,0.706512,20772.2,0.0101
5.0,0.742736,17460.9,0.0107
5.0,0.780817,14141.5,0.0114
5.0,0.82085,12857.9,0.0119
5.0,0.862936,12609.8,0.0124
5.0,0.90718,10467.3,0.0133
5.0,0.961672,11309.0,0.0131
5.0,1.00259,6148.55,0.0156
5.0,1.10803,15320.9,0.0122
5.0,1.16484,7731.19,0.0149
5.0,1.22456,7569.69,0.0154
5.0,1.28735,6104.32,0.0163
5.0,1.35335,5667.88,0.017
5.0,1.42274,5778.77,0.0172
5.0,1.49569,5031.16,0.0181
5.0,1.57237,4552.02,0.0184
5.0,1.65299,4464.43,0.019
5.0,1.73774,4629.29,0.0196
5.0,1.82684,4128.94,0.0203
5.0,1.9205,3436.41,0.0218
5.0,2.01897,3217.65,0.0221
5.0,2.12248,2992.87,0.0231
5.0,2.2313,3052.07,0.0234
5.0,2.30693,1867.57,0.0278
5.0,2.3457,907.865,0.0388
5.0,2.36533,447.441,0.0516
5.0,2.38513,487.209,0.0516
5.0,2.46597,1656.07,0.0298
5.0,2.5924,2204.83,0.0265
5.0,2.72532,2191.05,0.0274
5.0,2.86505,1885.04,0.0289
5.0,3.01194,1916.54,0.0296
5.0,3.16637,1762.46,0.0306
5.0,3.32871,1506.39,0.0319
5.0,3.67879,2634.47,0.0267
5.0,4.0657,2193.16,0.0281
5.0,4.49329,2161.85,0.0292
5.0,4.72367,1070.34,0.0389
5.0,4.96585,948.256,0.0409
5.0,5.22046,875.69,0.0428
5.0,5.48812,840.77,0.0433
5.0,5.7695,858.748,0.0431
5.0,6.06531,832.003,0.0442
5.0,6.37628,865.026,0.0455
5.0,6.59241,572.489,0.0534
5.0,6.7032,263.299,0.0757
5.0,7.04688,906.181,0.0438
5.0,7.40818,888.678,0.0454
5.0,7.78801,908.282,0.0443
5.0,8.18731,1011.08,0.0435
5.0,8.60708,1175.87,0.0416
5.0,9.04837,1172.32,0.0418
5.0,9.51229,1117.56,0.0412
5.0,10.0,1233.65,0.0421
5.0,10.5127,1374.01,0.0382
5.0,11.0517,1530.31,0.0366
5.0,11.6183,1788.38,0.035
5.0,12.214,2293.63,0.0313
5.0,12.5232,1365.61,0.0406
5.0,12.8403,1653.48,0.0357
5.0,13.4986,4377.43,0.024
5.0,13.8403,3800.75,0.0266
5.0,14.1907,2561.0,0.0352
5.0,14.5499,447.892,0.0887
5.0,14.9182,20.6681,0.3345
5.0,15.6831,0.0,0.0
5.0,16.4872,0.0,0.0
5.0,16.9046,0.0,0.0
5.0,17.3325,0.0,0.0
5.0,19.6403,0.0,0.0
5.0,total,8705200.0,0.0038
6.0,1.00001e-07,118121.0,0.0055
6.0,4.13994e-07,332779.0,0.0045
6.0,5.31579e-07,90640.4,0.0055
6.0,6.8256e-07,101691.0,0.0053
6.0,8.76425e-07,111945.0,0.0052
6.0,1.12535e-06,123215.0,0.0051
6.0,1.44498e-06,133330.0,0.005
6.0,1.85539e-06,142273.0,0.0049
6.0,2.38237e-06,151914.0,0.0048
6.0,3.05902e-06,160097.0,0.0048
6.0,3.92786e-06,167916.0,0.0047
6.0,5.04348e-06,174581.0,0.0047
6.0,6.47595e-06,180554.0,0.0046
6.0,8.31529e-06,185616.0,0.0046
6.0,1.0677e-05,191892.0,0.0046
6.0,1.37096e-05,193770.0,0.0046
6.0,1.76035e-05,195998.0,0.0046
