Cor A,Value,Error
415.0,5.09079e-07,0.000342555
831.629,7.74684e-07,0.000424386
834.888,7.71735e-07,0.000422594
838.147,7.69428e-07,0.000423732
841.406,7.67843e-07,0.000423066
844.665,7.66706e-07,0.000424182
847.924,7.66398e-07,0.000427201
851.183,7.03322e-07,0.000317415
854.442,5.68082e-07,0.000338793
857.701,5.05049e-07,0.000363159
860.96,4.5431e-07,0.000387562
864.219,4.08138e-07,0.000413266
867.478,3.65821e-07,0.000440454
870.737,3.26815e-07,0.000469047
873.996,2.91032e-07,0.000499002
877.255,2.58633e-07,0.000530974
880.514,2.293e-07,0.000565367
883.773,2.02968e-07,0.000603058
887.032,1.79463e-07,0.000645405
890.291,1.5868e-07,0.000693697
893.55,1.40688e-07,0.000750947
896.809,1.25377e-07,0.000822826
900.068,1.1307e-07,0.000917418
903.327,1.04774e-07,0.000987299
906.586,9.48603e-08,0.000966248
909.845,8.62575e-08,0.000989141
913.104,7.89811e-08,0.00101644
916.363,7.24842e-08,0.00105072
919.622,6.76617e-08,0.00108902
922.881,6.56359e-08,0.00109251
926.14,6.37711e-08,0.00109608
929.399,6.19596e-08,0.00110082
932.658,6.01624e-08,0.00110679
935.917,5.83759e-08,0.00111387
939.176,5.66198e-08,0.00112216
942.435,5.48572e-08,0.00113155
945.694,5.26015e-08,0.00112594
948.953,4.2925e-08,0.00108371
952.212,3.13215e-08,0.00107952
955.471,2.4619e-08,0.00107368
958.729,1.4845e-08,0.00109654
961.988,6.64525e-09,0.00117179
965.247,2.64778e-09,0.00128882
968.506,9.85425e-10,0.00146391
971.765,3.55228e-10,0.00172791
975.024,1.27657e-10,0.00215313
978.283,4.71126e-11,0.00288926
981.542,1.84241e-11,0.0042107
984.801,7.84599e-12,0.00638221
988.06,3.70669e-12,0.0094193
991.319,1.85113e-12,0.0131368
994.578,1.09161e-12,0.0162523
997.837,6.98185e-13,0.0186246
1001.096,4.62436e-13,0.0204247
1004.355,3.08835e-13,0.0218472
1007.614,2.06861e-13,0.0229883
1010.873,1.38652e-13,0.0238975
1014.132,9.29656e-14,0.0246452
1017.391,6.23824e-14,0.0252431
1020.65,4.18131e-14,0.0257596
1023.909,3.12463e-14,0.0261402
1027.168,2.05516e-14,0.0265895
1030.427,1.3211e-14,0.0270623
1033.686,9.0933e-15,0.0274692
1036.945,6.29789e-15,0.0278461
1040.204,4.27718e-15,0.0281904
1043.463,3.1489e-15,0.0284507
1046.722,2.35697e-15,0.028705
1049.981,1.73292e-15,0.0289839
1053.24,1.16167e-15,0.0292924
1056.499,8.37056e-16,0.0295237
1059.758,6.23805e-16,0.0296699
1063.017,4.56969e-16,0.0298118
1066.276,3.28112e-16,0.0299477
1069.535,2.32593e-16,0.0300725
1072.794,1.64181e-16,0.0301814
1076.053,1.15441e-16,0.0302781
1079.312,7.05266e-17,0.0303836
1082.571,3.70296e-17,0.0304677
