Cor A,Value,Error
415.0,4.95503e-10,0.000444056
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,2.47883e-08,0.000278883
854.442,2.30282e-08,0.000547031
857.701,1.33643e-08,0.000481669
860.96,1.0618e-08,0.000465726
864.219,8.9728e-09,0.000474515
867.478,7.74891e-09,0.000493952
870.737,6.7701e-09,0.000518571
873.996,5.95612e-09,0.000547483
877.255,5.26203e-09,0.000579592
880.514,4.66403e-09,0.000615815
883.773,4.14702e-09,0.000656274
887.032,3.70117e-09,0.000703768
890.291,3.3276e-09,0.000761214
893.55,3.032e-09,0.00083551
896.809,2.82229e-09,0.000936904
900.068,2.73497e-09,0.00108449
903.327,1.56232e-09,0.00125464
906.586,1.53952e-10,0.00127926
909.845,1.22812e-10,0.0012852
913.104,1.00855e-10,0.00128891
916.363,8.45141e-11,0.00130236
919.622,3.40663e-11,0.00133921
922.881,1.94219e-11,0.00135239
926.14,1.86226e-11,0.00134653
929.399,1.78665e-11,0.00135045
932.658,1.71216e-11,0.00135422
935.917,1.64023e-11,0.00135271
939.176,1.57294e-11,0.00135814
942.435,1.50618e-11,0.00136554
945.694,3.90224e-11,0.00130815
948.953,7.53418e-11,0.00126838
952.212,5.40581e-11,0.00127024
955.471,2.62372e-10,0.00121273
958.729,1.2558e-10,0.0013668
961.988,4.55304e-11,0.00174817
965.247,1.7019e-11,0.00241265
968.506,6.64976e-12,0.00359101
971.765,2.84514e-12,0.00560084
975.024,1.30714e-12,0.00846677
978.283,6.48412e-13,0.0118922
981.542,3.5652e-13,0.0153778
984.801,2.1339e-13,0.0183925
988.06,1.33896e-13,0.0207027
991.319,6.69567e-14,0.0224878
994.578,4.7623e-14,0.0234382
997.837,3.37336e-14,0.024177
1001.096,2.61858e-14,0.0247438
1004.355,1.84864e-14,0.0253731
1007.614,1.20438e-14,0.0259891
1010.873,7.80357e-15,0.0265123
1014.132,4.30824e-15,0.0270691
1017.391,3.10475e-15,0.0273202
1020.65,2.19063e-15,0.027592
1023.909,2.40598e-15,0.027758
1027.168,1.32048e-15,0.0282452
1030.427,8.4306e-16,0.0285613
1033.686,6.56183e-16,0.0287564
1036.945,5.78686e-16,0.0289413
1040.204,2.86388e-16,0.0293154
1043.463,2.42614e-16,0.0294299
1046.722,1.90117e-16,0.0295942
1049.981,1.55996e-16,0.0297709
1053.24,7.01951e-17,0.0300979
1056.499,4.5151e-17,0.0302396
1059.758,2.87948e-17,0.0303821
1063.017,1.97334e-17,0.0304881
1066.276,1.34703e-17,0.0305976
1069.535,9.181040000000001e-18,0.0307143
1072.794,6.266990000000001e-18,0.0307988
1076.053,4.7802e-18,0.0308518
1079.312,1.08832e-18,0.0315642
1082.571,6.28954e-19,0.0316628
