Cor A,Value,Error
415.0,1.1278e-09,0.000353642
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,6.28656e-08,0.000473123
854.442,5.71761e-08,0.00051131
857.701,2.06451e-08,0.000720212
860.96,1.12517e-08,0.000919422
864.219,7.34331e-09,0.00111543
867.478,5.14592e-09,0.00132275
870.737,3.73224e-09,0.00153391
873.996,2.75332e-09,0.00176514
877.255,2.05618e-09,0.00201795
880.514,1.54278e-09,0.00230424
883.773,1.16848e-09,0.00261383
887.032,8.89472e-10,0.00296574
890.291,6.81688e-10,0.00332886
893.55,5.27008e-10,0.00374255
896.809,4.26662e-10,0.00416642
900.068,4.15439e-10,0.004606
903.327,5.9782e-10,0.00362845
906.586,5.41943e-10,0.00256442
909.845,5.72396e-10,0.00250928
913.104,5.82472e-10,0.00251661
916.363,6.01143e-10,0.00251428
919.622,2.71424e-10,0.00267196
922.881,1.58267e-10,0.0027113
926.14,1.60645e-10,0.00267033
929.399,1.62767e-10,0.00264456
932.658,1.64532e-10,0.00258742
935.917,1.66749e-10,0.00255015
939.176,1.69378e-10,0.00253598
942.435,1.72584e-10,0.00250245
945.694,4.91439e-10,0.00199946
948.953,1.41036e-09,0.00159228
952.212,2.38615e-09,0.00140325
955.471,2.06669e-09,0.00135648
958.729,2.01571e-09,0.00124102
961.988,1.51619e-09,0.0012135
965.247,9.7966e-10,0.00120933
968.506,6.0098e-10,0.00121808
971.765,3.3995e-10,0.00123326
975.024,2.09643e-10,0.00125001
978.283,1.41416e-10,0.0012683
981.542,9.67006e-11,0.00128797
984.801,6.69449e-11,0.00130853
988.06,4.96756e-11,0.00133045
991.319,4.8822e-11,0.00135979
994.578,2.79105e-11,0.00139555
997.837,1.61897e-11,0.00143277
1001.096,8.40644e-12,0.00146895
1004.355,4.91843e-12,0.00150168
1007.614,3.29011e-12,0.00153446
1010.873,2.22322e-12,0.0015686
1014.132,1.81925e-12,0.0016088
1017.391,1.09321e-12,0.00165555
1020.65,6.60495e-13,0.00170698
1023.909,1.07296e-13,0.001726
1027.168,2.21921e-13,0.00176205
1030.427,2.2011e-13,0.00178912
1033.686,1.36403e-13,0.00181351
1036.945,4.13969e-14,0.0018189
1040.204,8.79055e-14,0.00184956
1043.463,5.03712e-14,0.00187124
1046.722,3.19259e-14,0.0018868
1049.981,1.38239e-14,0.00188822
1053.24,3.73477e-14,0.00191628
1056.499,2.39018e-14,0.0019435
1059.758,1.49186e-14,0.00198015
1063.017,8.71509e-15,0.00202566
1066.276,5.09647e-15,0.0020785
1069.535,2.98297e-15,0.00213843
1072.794,1.74715e-15,0.00220228
1076.053,9.60788e-16,0.00224896
1079.312,8.01274e-16,0.00226911
1082.571,3.68088e-16,0.00228884
