Cor A,Value,Error
415.0,2.43317e-07,0.000448896
831.629,3.84733e-07,0.000644997
834.888,3.85536e-07,0.000643346
838.147,3.86873e-07,0.000643938
841.406,3.88191e-07,0.000644847
844.665,3.89578e-07,0.000648364
847.924,3.91417e-07,0.000657558
851.183,3.53215e-07,0.000401027
854.442,1.07992e-07,0.000404753
857.701,3.64138e-08,0.00065307
860.96,2.11318e-08,0.000863795
864.219,1.40765e-08,0.00105855
867.478,9.96112e-09,0.00125509
870.737,7.25765e-09,0.00145753
873.996,5.36404e-09,0.00167546
877.255,4.01374e-09,0.00191675
880.514,3.01704e-09,0.00218177
883.773,2.28626e-09,0.00247476
887.032,1.74213e-09,0.00280468
890.291,1.33234e-09,0.00314867
893.55,1.02938e-09,0.00353677
896.809,8.22001e-10,0.00390073
900.068,7.49034e-10,0.00409857
903.327,1.99816e-09,0.0025283
906.586,3.51646e-09,0.00209796
909.845,3.57788e-09,0.00204671
913.104,3.48722e-09,0.00204845
916.363,3.45383e-09,0.00205718
919.622,3.5455e-09,0.00220406
922.881,3.59344e-09,0.00219546
926.14,3.61455e-09,0.00216015
929.399,3.63991e-09,0.00214049
932.658,3.66183e-09,0.00211751
935.917,3.69285e-09,0.00209687
939.176,3.7298e-09,0.00207689
942.435,3.77676e-09,0.00205105
945.694,3.85531e-09,0.00187624
948.953,4.56866e-09,0.00142399
952.212,7.18097e-09,0.00128059
955.471,1.2135e-08,0.00124186
958.729,1.25549e-08,0.00119195
961.988,1.02144e-08,0.00117527
965.247,7.20383e-09,0.00117392
968.506,4.76787e-09,0.00118017
971.765,3.08856e-09,0.00119164
975.024,1.99673e-09,0.00120615
978.283,1.30209e-09,0.00122298
981.542,8.60172e-10,0.00124153
984.801,5.75505e-10,0.0012611
988.06,3.88945e-10,0.00128151
991.319,2.44103e-10,0.00130641
994.578,1.52184e-10,0.00133482
997.837,9.52706e-11,0.00136535
1001.096,5.97263e-11,0.0013982
1004.355,3.71405e-11,0.00143357
1007.614,2.31809e-11,0.00147038
1010.873,1.45664e-11,0.00150809
1014.132,9.27666e-12,0.00154594
1017.391,6.00731e-12,0.00158475
1020.65,3.89409e-12,0.00162697
1023.909,2.86504e-12,0.00166195
1027.168,2.10704e-12,0.00168941
1030.427,1.58139e-12,0.00170993
1033.686,1.1846e-12,0.00173109
1036.945,8.53112e-13,0.00175493
1040.204,6.01288e-13,0.00177858
1043.463,4.75521e-13,0.00179402
1046.722,3.79055e-13,0.00180849
1049.981,2.8747e-13,0.00182445
1053.24,1.98147e-13,0.0018431
1056.499,1.17594e-13,0.00187568
1059.758,7.02465e-14,0.00191345
1063.017,4.19731e-14,0.00195732
1066.276,2.50922e-14,0.0020072
1069.535,1.50121e-14,0.00206263
1072.794,8.98975e-15,0.0021214
1076.053,5.50049e-15,0.00217023
1079.312,2.81689e-15,0.00220738
1082.571,1.27247e-15,0.00223666
