Cor A,Value,Error
415.0,5.10284e-07,0.00034215
831.629,7.76699e-07,0.000422806
834.888,7.73865e-07,0.000421063
838.147,7.71444e-07,0.000421645
841.406,7.69866e-07,0.000421527
844.665,7.68656e-07,0.000423809
847.924,7.68572e-07,0.000427885
851.183,7.05286e-07,0.000317167
854.442,5.7009e-07,0.000338552
857.701,5.07784e-07,0.000362763
860.96,4.57166e-07,0.000387178
864.219,4.10756e-07,0.000413086
867.478,3.6772e-07,0.000440404
870.737,3.28297e-07,0.000469193
873.996,2.92219e-07,0.000499552
877.255,2.59399e-07,0.000531676
880.514,2.29751e-07,0.000566496
883.773,2.03048e-07,0.000604563
887.032,1.79304e-07,0.000646753
890.291,1.58582e-07,0.000695507
893.55,1.40398e-07,0.00075326
896.809,1.2489e-07,0.000824844
900.068,1.12314e-07,0.000918305
903.327,1.03815e-07,0.000987688
906.586,9.42124e-08,0.000966572
909.845,8.58273e-08,0.000989198
913.104,7.86583e-08,0.00101634
916.363,7.22357e-08,0.00105056
919.622,6.7453e-08,0.00108885
922.881,6.54619e-08,0.00109269
926.14,6.35843e-08,0.00109602
929.399,6.17548e-08,0.00110096
932.658,5.99469e-08,0.00110632
935.917,5.81816e-08,0.00111335
939.176,5.63801e-08,0.00112159
942.435,5.46371e-08,0.00113138
945.694,5.23942e-08,0.00112589
948.953,4.26413e-08,0.00108383
952.212,3.1067e-08,0.00108017
955.471,2.43409e-08,0.00107675
958.729,1.46753e-08,0.00110103
961.988,6.56777e-09,0.00117898
965.247,2.61918e-09,0.00129829
968.506,9.75189e-10,0.00147527
971.765,3.52263e-10,0.00174543
975.024,1.27066e-10,0.00218083
978.283,4.72453e-11,0.00293566
981.542,1.86372e-11,0.00427635
984.801,8.04189e-12,0.00644505
988.06,3.86561e-12,0.00941804
991.319,1.96744e-12,0.012929
994.578,1.17644e-12,0.0157956
997.837,7.60886e-13,0.0179465
1001.096,5.07913e-13,0.0195693
1004.355,3.41388e-13,0.0208544
1007.614,2.29889e-13,0.0218746
1010.873,1.54816e-13,0.0227082
1014.132,1.04252e-13,0.0233928
1017.391,7.01886e-14,0.0239402
1020.65,4.71924e-14,0.02441
1023.909,3.53865e-14,0.0247505
1027.168,2.33325e-14,0.0251775
1030.427,1.50252e-14,0.0256242
1033.686,1.03612e-14,0.0260141
1036.945,7.18453e-15,0.0263801
1040.204,4.88243e-15,0.0267211
1043.463,3.59719e-15,0.026972
1046.722,2.69262e-15,0.0272348
1049.981,1.97997e-15,0.0275223
1053.24,1.32565e-15,0.0278419
1056.499,9.55163e-16,0.0280785
1059.758,7.12735e-16,0.0282365
1063.017,5.23077e-16,0.0283733
1066.276,3.76898e-16,0.0285027
1069.535,2.67928e-16,0.0286279
1072.794,1.89605e-16,0.0287365
1076.053,1.33663e-16,0.0288374
1079.312,8.1942e-17,0.0289475
1082.571,4.31012e-17,0.0290334
