Cor A,Value,Error
415.0,2.31056e-07,0.000457271
831.629,3.67601e-07,0.000657601
834.888,3.68653e-07,0.000655065
838.147,3.69872e-07,0.000658223
841.406,3.71128e-07,0.000661577
844.665,3.72212e-07,0.000662923
847.924,3.73918e-07,0.000673335
851.183,3.38835e-07,0.000405905
854.442,1.05475e-07,0.00040848
857.701,3.66361e-08,0.000655187
860.96,2.15266e-08,0.000862901
864.219,1.43823e-08,0.00105812
867.478,1.01869e-08,0.00125568
870.737,7.40693e-09,0.00146039
873.996,5.45752e-09,0.00168578
877.255,4.06406e-09,0.00193082
880.514,3.05468e-09,0.00219949
883.773,2.30788e-09,0.00250018
887.032,1.75581e-09,0.00283361
890.291,1.33951e-09,0.00318687
893.55,1.0318e-09,0.0035954
896.809,8.21047e-10,0.00398203
900.068,7.5155e-10,0.00416049
903.327,1.94249e-09,0.00257002
906.586,3.4192e-09,0.0021338
909.845,3.50825e-09,0.00205786
913.104,3.44999e-09,0.00205338
916.363,3.4239e-09,0.00206679
919.622,3.50815e-09,0.0022142
922.881,3.5502e-09,0.00220848
926.14,3.57144e-09,0.00217734
929.399,3.59113e-09,0.00215367
932.658,3.6164e-09,0.00213382
935.917,3.64352e-09,0.00211381
939.176,3.67302e-09,0.00209241
942.435,3.70719e-09,0.00206828
945.694,3.78273e-09,0.00189441
948.953,4.41372e-09,0.00143899
952.212,6.7809e-09,0.00129148
955.471,1.13536e-08,0.00125238
958.729,1.17138e-08,0.00120081
961.988,9.52234e-09,0.00118378
965.247,6.72232e-09,0.00118275
968.506,4.45689e-09,0.00118998
971.765,2.89238e-09,0.00120172
975.024,1.87365e-09,0.0012174
978.283,1.22497e-09,0.00123551
981.542,8.1138e-10,0.00125517
984.801,5.44342e-10,0.00127606
988.06,3.6892e-10,0.0012978
991.319,2.32309e-10,0.00132407
994.578,1.45333e-10,0.00135386
997.837,9.12939e-11,0.00138567
1001.096,5.74224e-11,0.00141967
1004.355,3.58253e-11,0.00145613
1007.614,2.24307e-11,0.00149381
1010.873,1.41381e-11,0.0015323
1014.132,9.02922e-12,0.00157104
1017.391,5.86257e-12,0.00161049
1020.65,3.80994e-12,0.00165329
1023.909,2.80877e-12,0.00168915
1027.168,2.06878e-12,0.00171684
1030.427,1.55496e-12,0.00173754
1033.686,1.16661e-12,0.00175881
1036.945,8.41688e-13,0.0017826
1040.204,5.9424e-13,0.00180625
1043.463,4.70505e-13,0.00182153
1046.722,3.75484e-13,0.00183582
1049.981,2.85155e-13,0.00185146
1053.24,1.9686e-13,0.00186955
1056.499,1.17119e-13,0.00190141
1059.758,7.01125e-14,0.0019388
1063.017,4.19769e-14,0.00198258
1066.276,2.51416e-14,0.00203241
1069.535,1.50697e-14,0.00208845
1072.794,9.04006e-15,0.00214778
1076.053,5.54045e-15,0.00219739
1079.312,2.84256e-15,0.00223476
1082.571,1.28638e-15,0.00226318
