Cor A,Value,Error
415.0,2.94911e-13,0.00070394
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,1.89221e-13,0.00033681
854.442,3.62756e-09,0.000702048
857.701,2.1238e-09,0.000588733
860.96,1.69784e-09,0.000550621
864.219,1.45978e-09,0.000542333
867.478,1.28254e-09,0.00054993
870.737,1.13992e-09,0.000566991
873.996,1.01775e-09,0.000590107
877.255,9.11161e-10,0.000618655
880.514,8.16992e-10,0.000651794
883.773,7.33442e-10,0.000690643
887.032,6.61444e-10,0.000737665
890.291,6.01616e-10,0.000796771
893.55,5.53726e-10,0.000873822
896.809,5.21007e-10,0.000980289
900.068,5.1158e-10,0.00113577
903.327,2.78683e-10,0.00136018
906.586,1.06199e-15,0.00245485
909.845,8.4605e-16,0.0024099
913.104,6.8116e-16,0.00236026
916.363,5.54308e-16,0.00233851
919.622,1.86514e-16,0.00295458
922.881,8.27716e-17,0.00399959
926.14,7.79952e-17,0.00391243
929.399,7.35026e-17,0.00385106
932.658,6.96155e-17,0.00394472
935.917,6.5601e-17,0.00384002
939.176,6.20068e-17,0.00385754
942.435,5.86853e-17,0.00396154
945.694,1.29492e-16,0.00434959
948.953,2.24043e-16,0.00434213
952.212,1.4572e-16,0.00451624
955.471,6.21404e-17,0.00384003
958.729,3.36772e-17,0.00419889
961.988,1.85005e-17,0.00556201
965.247,9.38501e-18,0.0080031
968.506,4.696100000000001e-18,0.0112974
971.765,2.3320800000000002e-18,0.0145984
975.024,1.3204200000000002e-18,0.0176603
978.283,8.82617e-19,0.02018
981.542,6.21501e-19,0.0217823
984.801,4.51205e-19,0.0227679
988.06,3.56596e-19,0.0234591
991.319,4.12917e-19,0.0240495
994.578,2.64821e-19,0.0244678
997.837,1.70105e-19,0.024831
1001.096,9.30422e-20,0.025175
1004.355,5.79628e-20,0.0254226
1007.614,4.2562599999999997e-20,0.0256224
1010.873,3.1420499999999996e-20,0.0258489
1014.132,2.85078e-20,0.0261242
1017.391,1.8283899999999997e-20,0.0264022
1020.65,1.1712099999999999e-20,0.0266643
1023.909,6.46807e-22,0.0272451
1027.168,3.37871e-21,0.0270641
1030.427,3.42047e-21,0.0273532
1033.686,1.94831e-21,0.0276194
1036.945,3.46518e-22,0.027823
1040.204,1.3021199999999999e-21,0.0278764
1043.463,6.37096e-22,0.0281498
1046.722,3.37008e-22,0.0284237
1049.981,9.653370000000001e-23,0.0285434
1053.24,4.72942e-22,0.028641
1056.499,3.36535e-22,0.0287342
1059.758,2.33166e-22,0.0288524
1063.017,1.50321e-22,0.0289752
1066.276,9.69278e-23,0.0291171
1069.535,6.23833e-23,0.0292503
1072.794,4.0140700000000004e-23,0.0293717
1076.053,2.36333e-23,0.0294904
1079.312,2.5066700000000002e-23,0.0295704
1082.571,1.4451600000000002e-23,0.0296422
