Cor A,Value,Error
415.0,1.0993e-09,0.000358432
831.629,0.0,0.0
834.888,0.0,0.0
838.147,0.0,0.0
841.406,0.0,0.0
844.665,0.0,0.0
847.924,0.0,0.0
851.183,6.1298e-08,0.000477726
854.442,5.66511e-08,0.000516093
857.701,2.08653e-08,0.000720986
860.96,1.14799e-08,0.000915651
864.219,7.5099e-09,0.0011101
867.478,5.26988e-09,0.00131678
870.737,3.81213e-09,0.0015287
873.996,2.80275e-09,0.0017669
877.255,2.08438e-09,0.00202515
880.514,1.56305e-09,0.00230514
883.773,1.17961e-09,0.00262847
887.032,8.97177e-10,0.00297519
890.291,6.85106e-10,0.00336031
893.55,5.28535e-10,0.00378575
896.809,4.26382e-10,0.00426152
900.068,4.16631e-10,0.00465489
903.327,5.93861e-10,0.00365422
906.586,5.38917e-10,0.00259252
909.845,5.71653e-10,0.00250463
913.104,5.86482e-10,0.0024959
916.363,6.06999e-10,0.00251088
919.622,2.74637e-10,0.00269008
922.881,1.59302e-10,0.00271981
926.14,1.61781e-10,0.00268259
929.399,1.63818e-10,0.00266289
932.658,1.65686e-10,0.00262168
935.917,1.67855e-10,0.00259343
939.176,1.70145e-10,0.0025761
942.435,1.72606e-10,0.00253638
945.694,4.91277e-10,0.00203296
948.953,1.3903e-09,0.0016152
952.212,2.30274e-09,0.00142352
955.471,1.97994e-09,0.00137616
958.729,1.92695e-09,0.00125445
961.988,1.44779e-09,0.00122564
965.247,9.35853e-10,0.0012215
968.506,5.74958e-10,0.00123038
971.765,3.25591e-10,0.00124612
975.024,2.01108e-10,0.00126395
978.283,1.35971e-10,0.00128332
981.542,9.3179e-11,0.00130404
984.801,6.46492e-11,0.0013256
988.06,4.80834e-11,0.00134855
991.319,4.74147e-11,0.00137893
994.578,2.71832e-11,0.00141585
997.837,1.58113e-11,0.00145403
1001.096,8.22943e-12,0.00149096
1004.355,4.82477e-12,0.0015243
1007.614,3.23435e-12,0.00155761
1010.873,2.19027e-12,0.00159231
1014.132,1.79669e-12,0.00163317
1017.391,1.08219e-12,0.00168074
1020.65,6.55311e-13,0.00173303
1023.909,1.06275e-13,0.0017527
1027.168,2.20607e-13,0.00178925
1030.427,2.19238e-13,0.00181639
1033.686,1.36053e-13,0.0018406
1036.945,4.12581e-14,0.00184573
1040.204,8.78863e-14,0.00187645
1043.463,5.04129e-14,0.00189801
1046.722,3.19794e-14,0.0019131
1049.981,1.38402e-14,0.00191397
1053.24,3.75141e-14,0.00194138
1056.499,2.40463e-14,0.00196756
1059.758,1.5032e-14,0.00200384
1063.017,8.795e-15,0.00204941
1066.276,5.15098e-15,0.00210291
1069.535,3.01965e-15,0.00216414
1072.794,1.77128e-15,0.00222948
1076.053,9.75321e-16,0.00227692
1079.312,8.14521e-16,0.00229521
1082.571,3.74661e-16,0.00231266
