Cells,Value,Error
510.0,0.000319576,0.0012
511.0,6.47308e-05,0.0025
512.0,1.75894e-05,0.0039
513.0,5.43991e-06,0.0052
514.0,1.8811e-06,0.0065
515.0,4.07019e-07,0.0095
516.0,1.73801e-07,0.0106
517.0,6.00406e-08,0.0133
518.0,2.25284e-08,0.0153
519.0,8.33087e-09,0.0196
520.0,2.90841e-09,0.0223
521.0,1.09812e-09,0.0259
522.0,4.03511e-10,0.0301
523.0,2.10975e-10,0.0312
