Cells,Value,Error
1,843.0,0.08
2,288.0,0.1
3,126.0,0.1
4,62.4,0.1
5,23.2,0.12
6,7.89,0.14
7,3.68,0.15
8,1.07,0.18
9,0.294,0.19
10,0.194,0.19
