Cells,Value,Error
1,1320.0,0.08
2,617.0,0.1
3,284.0,0.11
4,155.0,0.11
5,70.7,0.13
6,25.7,0.14
7,13.0,0.14
8,4.16,0.17
9,1.25,0.18
10,0.605,0.19
