Cells,Value,Error
1,2605.0,0.13
2,881.0,0.14
3,411.0,0.14
4,219.0,0.14
5,49.9,0.18
6,13.4,0.2
7,5.55,0.2
8,1.12,0.23
9,0.339,0.25
10,0.17,0.24
