Cells,Value,Error
1,329.0,0.15
2,94.0,0.16
3,41.0,0.16
4,23.1,0.15
5,3.94,0.19
6,1.08,0.21
7,0.439,0.22
8,0.13,0.25
9,0.033,0.26
10,0.02,0.26
