Cells,Value,Error
1,1140.0,0.09
2,352.0,0.1
3,147.0,0.11
4,83.0,0.11
5,23.0,0.14
6,7.07,0.16
7,3.08,0.17
8,0.863,0.19
9,0.238,0.21
10,0.15,0.21
