Cells,Value,Error
1,4595.0,0.09
2,1720.0,0.1
3,759.0,0.11
4,410.0,0.11
5,125.0,0.14
6,42.4,0.16
7,18.1,0.17
8,4.86,0.19
9,1.38,0.21
10,0.742,0.21
