Energy,Value,Error
0.01,2.814798900995867e-09,0.048901086349591935
0.02,6.543370591151817e-08,0.013229841770117089
0.049999999999999996,7.485731422060563e-09,0.019266148188754505
0.09999999999999999,2.649854046489282e-08,0.007160368714270549
0.19999999999999998,2.8868719695957215e-07,0.0018847397585063789
0.3,8.811962367324797e-07,0.001241579476338458
0.39999999999999997,1.0485036185574305e-06,0.0010312246309674554
0.6,1.1178163272473467e-06,0.0005932106937395632
0.7999999999999999,8.00602831261323e-07,0.0007469588527496687
1.0,6.549254578962722e-07,0.0008920789063543254
1.22,4.375324746317186e-07,0.0008482629039081358
1.44,3.772447123471213e-07,0.000894214423098981
1.66,3.073957777903733e-07,0.0010791425221984732
2.0,2.7391259940201105e-07,0.0008447125582774412
2.5,2.172642224143419e-07,0.0008897824634053808
3.0,1.4029389551555157e-07,0.0012561559686832292
4.0,8.089338090253184e-08,0.0010003202853101588
5.0,3.779692974954377e-08,0.0016112303133250035
6.5,1.498605524377148e-08,0.0019395810142858662
8.0,7.592322704349497e-09,0.0028622359823836994
10.0,8.569579863287328e-10,0.006461082109887163
12.0,3.648327575823876e-13,0.27806099231914777
14.0,2.409865904612541e-13,0.37538665351075606
20.0,2.923410260946266e-13,0.24752185620075545
