Tally N.,Tally Description,Energy,Value,Error
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1e-07,0.0,0.0
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.1399e-07,2.88253e-06,2.04455e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.3158e-07,1.75187e-06,8.3188e-07
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.825599999999999e-07,4.09292e-07,2.80328e-07
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.7643e-07,1.84549e-06,9.34025e-07
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.1252999999999998e-06,2.08139e-06,8.31434e-07
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.445e-06,2.55458e-06,9.39855e-07
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.8554e-06,3.65419e-06,1.09389e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.3824e-06,6.59426e-06,1.66713e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.059e-06,8.60665e-06,1.82959e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.9279e-06,7.55965e-06,1.52084e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,5.043499999999999e-06,1.52538e-05,2.64538e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.4759e-06,1.93359e-05,2.89865e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,8.3153e-06,3.14116e-05,3.82456e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.0677e-05,4.00901e-05,3.68373e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.371e-05,5.5123e-05,4.88271e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,1.7604e-05,7.25585e-05,5.10619e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.2603e-05,9.74927e-05,6.56163e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,2.9023e-05,0.000122874,7.00537e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,3.7266e-05,0.000161791,7.50892e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,4.7851e-05,0.00022017,9.08011e-06
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,6.1442e-05,0.000300515,1.029e-05
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,7.889299999999999e-05,0.000393881,1.19058e-05
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001013,0.000523772,1.4225e-05
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0001300699999999,0.000690465,1.7964e-05
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.00016702,0.00090677,1.85154e-05
4,Neutron Flux at the external surface in Vitamin-J 175 energy groups,0.0002144499999999,0.00116244,2.20326e-05
