Value,Error,Energy
0.2922652116753711,0.0032430969910477296,0.1 - 1
1.203730780735646,0.006820572615451076,1 - 3.5
0.3617076587555748,0.0103711507355949,3.5 - 10
0.0010921305992313388,0.06578202787855011,10 - 20
