Value,Error,Energy
0.516699025991526,0.0024697139875224853,0.1 - 1
2.9644450130209474,0.004209503474676903,1 - 3.5
1.3426829388076118,0.006426957297395819,3.5 - 10
0.012836022978400646,0.0092,10 - 20
