Value,Error,Energy
0.8557498978234596,0.0020728407004506192,0.1 - 1
4.362134174310614,0.003314294843743482,1 - 3.5
1.815864670763594,0.004379927104607516,3.5 - 10
0.07889407946381896,0.007145636220883982,10 - 20
