Value,Error,Energy
0.9580066174750653,0.002143235402277497,0.1 - 1
3.574824586298134,0.004032800646304805,1 - 3.5
2.22986830739708,0.006638433422597374,3.5 - 10
0.021959293932076317,0.015235594837228826,10 - 20
