Value,Error,Energy
0.39778186480998035,0.0033947997220607025,0.1 - 1
2.2861087594274725,0.005376956990554874,1 - 3.5
0.5107553842422815,0.01367031597073275,3.5 - 10
0.001142997999624195,0.06735499105993632,10 - 20
